HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,25/04/2023 12:53:37,23,,,12681900,12.816386,3202870,1.045047,52.174000,3215.199951,2804.591119,,0.570526,,5609.182129,
Sample,25/04/2023 12:53:38,23,9427283,5.740063,12681576,12.820010,3202901,1.045058,53.450001,3224.100098,2812.114056,,0.570692,,5624.228027,
Sample,25/04/2023 12:53:44,23,,,12680432,12.832804,3203070,1.045113,50.366001,3204.100098,2795.208858,,0.571595,,5590.417480,
Sample,25/04/2023 12:53:45,23,,,12680201,12.835387,3202770,1.045014,53.146004,3213.100098,2802.816197,,0.569992,,5605.632324,
Sample,25/04/2023 12:53:46,23,,,12679991,12.837736,3202861,1.045044,52.693001,3203.600098,2794.786228,,0.570478,,5589.572266,
Sample,25/04/2023 12:53:47,23,,,12679771,12.840196,3202704,1.044993,52.417004,3197.800049,2789.883679,,0.569639,,5579.767578,
Sample,25/04/2023 12:53:48,23,9427261,5.739943,12679637,12.841695,3202877,1.045050,53.256001,3203.199951,2794.448000,,0.570564,,5588.895996,
Sample,25/04/2023 12:53:54,23,,,12678754,12.851570,3202964,1.045078,52.605999,3206.100098,2796.899378,,0.571029,,5593.798828,
Sample,25/04/2023 12:53:55,23,,,12678529,12.854087,3202594,1.044957,52.637001,3197.000000,2789.207430,,0.569051,,5578.415039,
Sample,25/04/2023 12:53:56,23,,,12678409,12.855429,3202453,1.044910,53.295002,3201.300049,2792.842089,,0.568297,,5585.684082,
Sample,25/04/2023 12:53:57,23,,,12678185,12.857934,3202696,1.044990,53.422005,3206.500000,2797.237399,,0.569596,,5594.474609,
Sample,25/04/2023 12:53:58,23,9427239,5.739822,12677951,12.860551,3202977,1.045083,47.886002,3175.600098,2771.118951,,0.571098,,5542.237793,
Sample,25/04/2023 12:54:04,23,,,12676279,12.879250,3202810,1.045028,41.183998,3154.100098,2752.945863,,0.570206,,5505.891602,
Sample,25/04/2023 12:54:05,23,,,12676082,12.881453,3202487,1.044921,42.742001,3158.199951,2756.411305,,0.568478,,5512.822754,
Sample,25/04/2023 12:54:06,23,,,12675896,12.883534,3202715,1.044996,40.651001,3151.399902,2750.663496,,0.569698,,5501.327148,
Sample,25/04/2023 12:54:07,23,,,12675786,12.884764,3202748,1.045007,41.482998,3150.699951,2750.071855,,0.569874,,5500.143555,
Sample,25/04/2023 12:54:08,23,9427243,5.739844,12675748,12.885189,3202915,1.045062,40.364998,3153.300049,2752.269614,,0.570767,,5504.539062,
Sample,25/04/2023 12:54:14,23,,,12674430,12.899929,3202365,1.044881,2.539500,3166.600098,2763.511612,,0.567826,,5527.023438,
