sensor,site,datetime,temp,turbidity,depth,ssc,turbidity_std
AQL,calibration,30/09/2024 19:20,18.750195,23.968023,0.757537,47.936047,0
AQL,calibration,30/09/2024 19:20,18.749041,23.946641,0.758006,47.893284,0
AQL,calibration,30/09/2024 19:20,18.749807,23.947465,0.75791,47.894928,0
AQL,calibration,30/09/2024 19:20,18.75031,23.951576,0.757905,47.903152,0
AQL,calibration,30/09/2024 19:20,18.750195,23.945821,0.75791,47.89164,0
AQL,calibration,30/09/2024 19:20,18.75031,23.946641,0.757148,47.893284,0
AQL,calibration,30/09/2024 19:20,18.749304,23.949108,0.757976,47.898216,0
AQL,calibration,30/09/2024 19:20,18.74991,23.943352,0.757209,47.886703,0
AQL,calibration,30/09/2024 19:20,18.750344,23.944997,0.757885,47.889996,0
AQL,calibration,30/09/2024 19:20,18.750287,23.944997,0.757592,47.889996,0
AQL,calibration,30/09/2024 19:20,18.750344,23.945821,0.757946,47.89164,0
AQL,calibration,30/09/2024 19:20,18.74943,23.942529,0.757935,47.885056,0
AQL,calibration,30/09/2024 19:20,18.750104,23.945821,0.757809,47.89164,0
AQL,calibration,30/09/2024 19:20,18.750287,23.940885,0.757597,47.881771,0
AQL,calibration,30/09/2024 19:20,18.750584,23.941708,0.757739,47.883415,0
AQL,calibration,30/09/2024 19:20,18.750412,23.939241,0.757951,47.878483,0
AQL,calibration,30/09/2024 19:20,18.749452,23.937597,0.757935,47.875195,0
AQL,calibration,30/09/2024 19:20,18.750252,23.940885,0.758056,47.881771,0
AQL,calibration,30/09/2024 19:20,18.750481,23.938417,0.757779,47.876835,0
AQL,calibration,30/09/2024 19:20,18.750561,23.939241,0.757966,47.878483,0
AQL,calibration,30/09/2024 19:20,18.750527,23.939241,0.757966,47.878483,0
AQL,calibration,30/09/2024 19:21,18.749464,23.944175,0.757845,47.888351,0
AQL,calibration,30/09/2024 19:21,18.75031,23.942529,0.757643,47.885056,0
AQL,calibration,30/09/2024 19:21,18.750504,23.942529,0.757638,47.885056,0
AQL,calibration,30/09/2024 19:21,18.750812,23.943352,0.757532,47.886703,0
AQL,calibration,30/09/2024 19:21,18.750607,23.943352,0.757401,47.886703,0
AQL,calibration,30/09/2024 19:21,18.749658,23.943352,0.75844,47.886703,0
AQL,calibration,30/09/2024 19:21,18.750367,23.941708,0.758162,47.883415,0
AQL,calibration,30/09/2024 19:21,18.750595,23.943352,0.758001,47.886703,0
AQL,calibration,30/09/2024 19:21,18.750755,23.940885,0.75847,47.881771,0
AQL,calibration,30/09/2024 19:21,18.750778,23.940885,0.758359,47.881771,0
AQL,calibration,30/09/2024 19:21,18.749715,23.946641,0.758223,47.893284,0
AQL,calibration,30/09/2024 19:21,18.75055,23.949932,0.758475,47.899864,0
AQL,calibration,30/09/2024 19:21,18.750744,23.946641,0.75851,47.893284,0
AQL,calibration,30/09/2024 19:21,18.750915,23.948288,0.758056,47.896576,0
AQL,calibration,30/09/2024 19:21,18.750881,23.949108,0.757759,47.898216,0
AQL,calibration,30/09/2024 19:21,18.749875,23.946641,0.757582,47.893284,0
AQL,calibration,30/09/2024 19:21,18.75079,23.949108,0.757355,47.898216,0
AQL,calibration,30/09/2024 19:21,18.751041,23.947465,0.75792,47.894928,0
AQL,calibration,30/09/2024 19:21,18.750961,23.949108,0.757507,47.898216,0
AQL,calibration,30/09/2024 19:21,18.751052,23.945821,0.757517,47.89164,0
AQL,calibration,30/09/2024 19:21,18.749955,23.943352,0.758642,47.886703,0
AQL,calibration,30/09/2024 19:21,18.750595,23.946641,0.758213,47.893284,0
AQL,calibration,30/09/2024 19:21,18.750904,23.946641,0.757855,47.893284,0
AQL,calibration,30/09/2024 19:21,18.751098,23.949108,0.757951,47.898216,0
AQL,calibration,30/09/2024 19:21,18.751121,23.948288,0.75732,47.896576,0
AQL,calibration,30/09/2024 19:21,18.750024,23.947465,0.75727,47.894928,0
AQL,calibration,30/09/2024 19:21,18.750812,23.947465,0.757628,47.894928,0
AQL,calibration,30/09/2024 19:21,18.751144,23.946641,0.75734,47.893284,0
AQL,calibration,30/09/2024 19:21,18.751269,23.944997,0.757719,47.889996,0
AQL,calibration,30/09/2024 19:21,18.751281,23.949932,0.757426,47.899864,0
AQL,calibration,30/09/2024 19:22,18.750207,23.948288,0.757159,47.896576,0
AQL,calibration,30/09/2024 19:22,18.750835,23.947465,0.757703,47.894928,0
AQL,calibration,30/09/2024 19:22,18.751121,23.947465,0.757088,47.894928,0
AQL,calibration,30/09/2024 19:22,18.751132,23.950752,0.757582,47.901505,0
AQL,calibration,30/09/2024 19:22,18.751247,23.950752,0.75787,47.901505,0
AQL,calibration,30/09/2024 19:22,18.750138,23.949932,0.757966,47.899864,0
AQL,calibration,30/09/2024 19:22,18.750744,23.952399,0.757971,47.904797,0
AQL,calibration,30/09/2024 19:22,18.751144,23.949108,0.757406,47.898216,0
AQL,calibration,30/09/2024 19:22,18.751224,23.944997,0.757391,47.889996,0
AQL,calibration,30/09/2024 19:22,18.751418,23.945821,0.7579,47.89164,0
AQL,calibration,30/09/2024 19:22,18.750401,23.944997,0.757814,47.889996,0
AQL,calibration,30/09/2024 19:22,18.750938,23.942529,0.757774,47.885056,0
AQL,calibration,30/09/2024 19:22,18.751327,23.944175,0.757981,47.888351,0
AQL,calibration,30/09/2024 19:22,18.751509,23.944175,0.757769,47.888351,0
AQL,calibration,30/09/2024 19:22,18.751429,23.941708,0.757829,47.883415,0
AQL,calibration,30/09/2024 19:22,18.750344,23.944997,0.758122,47.889996,0
AQL,calibration,30/09/2024 19:22,18.751052,23.948288,0.758354,47.896576,0
AQL,calibration,30/09/2024 19:22,18.751452,23.948288,0.758248,47.896576,0
AQL,calibration,30/09/2024 19:22,18.751475,23.945821,0.758006,47.89164,0
AQL,calibration,30/09/2024 19:22,18.751532,23.949108,0.758354,47.898216,0
AQL,calibration,30/09/2024 19:22,18.750401,23.953219,0.757774,47.906437,0
AQL,calibration,30/09/2024 19:22,18.751018,23.952399,0.757562,47.904797,0
AQL,calibration,30/09/2024 19:22,18.751281,23.949932,0.757229,47.899864,0
AQL,calibration,30/09/2024 19:22,18.751532,23.949108,0.757794,47.898216,0
AQL,calibration,30/09/2024 19:22,18.751555,23.950752,0.75784,47.901505,0
AQL,calibration,30/09/2024 19:22,18.750378,23.949932,0.758369,47.899864,0
AQL,calibration,30/09/2024 19:22,18.751201,23.949932,0.758283,47.899864,0
AQL,calibration,30/09/2024 19:22,18.751429,23.950752,0.758041,47.901505,0
AQL,calibration,30/09/2024 19:22,18.751624,23.949108,0.75789,47.898216,0
AQL,calibration,30/09/2024 19:22,18.751567,23.952399,0.757396,47.904797,0
AQL,calibration,30/09/2024 19:23,18.750252,23.954866,0.757512,47.909733,0
AQL,calibration,30/09/2024 19:23,18.751178,23.953219,0.757391,47.906437,0
AQL,calibration,30/09/2024 19:23,18.751361,23.953219,0.75729,47.906437,0
AQL,calibration,30/09/2024 19:23,18.751498,23.956512,0.757678,47.913025,0
AQL,calibration,30/09/2024 19:23,18.751441,23.958155,0.758505,47.916309,0
AQL,calibration,30/09/2024 19:23,18.750367,23.951576,0.758828,47.903152,0
AQL,calibration,30/09/2024 19:23,18.751189,23.953219,0.758531,47.906437,0
AQL,calibration,30/09/2024 19:23,18.751384,23.949932,0.757809,47.899864,0
AQL,calibration,30/09/2024 19:23,18.751647,23.953219,0.758172,47.906437,0
AQL,calibration,30/09/2024 19:23,18.751658,23.951576,0.758273,47.903152,0
AQL,calibration,30/09/2024 19:23,18.75047,23.946641,0.758919,47.893284,0
AQL,calibration,30/09/2024 19:23,18.751281,23.954043,0.758515,47.908085,0
AQL,calibration,30/09/2024 19:23,18.751464,23.947465,0.758445,47.894928,0
AQL,calibration,30/09/2024 19:23,18.751578,23.947465,0.758167,47.894928,0
AQL,calibration,30/09/2024 19:23,18.751624,23.945821,0.758606,47.89164,0
AQL,calibration,30/09/2024 19:23,18.750378,23.945821,0.758531,47.89164,0
AQL,calibration,30/09/2024 19:23,18.751189,23.943352,0.758208,47.886703,0
AQL,calibration,30/09/2024 19:23,18.751475,23.660467,0.621134,47.320934,0
AQL,calibration,30/09/2024 19:23,18.751647,23.743522,0.757829,47.487045,0
AQL,calibration,30/09/2024 19:23,18.751544,23.746813,0.758677,47.493626,20
AQL,calibration,30/09/2024 19:26,18.538957,43.633557,0.57082,87.267113,20
AQL,calibration,30/09/2024 19:26,18.504206,39.017744,0.593519,78.035484,20
AQL,calibration,30/09/2024 19:26,18.468413,34.853394,0.603317,69.706787,20
AQL,calibration,30/09/2024 19:26,18.468755,33.906875,0.602847,67.813751,20
AQL,calibration,30/09/2024 19:26,18.469371,33.237485,0.603846,66.474968,20
AQL,calibration,30/09/2024 19:26,18.469702,32.831247,0.604073,65.662491,20
AQL,calibration,30/09/2024 19:26,18.470158,32.272875,0.604131,64.545746,20
AQL,calibration,30/09/2024 19:26,18.470785,31.660229,0.606282,63.320457,20
AQL,calibration,30/09/2024 19:26,18.471367,31.324712,0.606499,62.649426,20
AQL,calibration,30/09/2024 19:26,18.471937,31.008933,0.606668,62.017864,20
AQL,calibration,30/09/2024 19:26,18.472268,30.872424,0.6067,61.744846,20
AQL,calibration,30/09/2024 19:26,18.473066,30.722758,0.604972,61.445515,20
AQL,calibration,30/09/2024 19:26,18.473545,30.00485,0.760018,60.009701,20
AQL,calibration,30/09/2024 19:26,18.474538,29.949752,0.761364,59.899506,20
AQL,calibration,30/09/2024 19:26,18.475222,29.904523,0.775445,59.809048,20
AQL,calibration,30/09/2024 19:26,18.475678,29.889723,0.778992,59.779446,20
AQL,calibration,30/09/2024 19:26,18.475826,29.900414,0.776935,59.800827,20
AQL,calibration,30/09/2024 19:26,18.476819,29.7269,0.77537,59.4538,20
AQL,calibration,30/09/2024 19:26,18.478039,29.66358,0.775902,59.32716,20
AQL,calibration,30/09/2024 19:26,18.478917,29.659467,0.776012,59.318935,20
AQL,calibration,30/09/2024 19:26,18.479351,29.633973,0.776393,59.267944,20
AQL,calibration,30/09/2024 19:26,18.479841,29.605191,0.776569,59.210381,20
AQL,calibration,30/09/2024 19:27,18.481335,29.5871,0.77549,59.174198,20
AQL,calibration,30/09/2024 19:27,18.482419,29.600257,0.775846,59.200512,20
AQL,calibration,30/09/2024 19:27,18.48308,29.603547,0.775897,59.207096,20
AQL,calibration,30/09/2024 19:27,18.4834,29.575584,0.775611,59.151169,20
AQL,calibration,30/09/2024 19:27,18.484107,29.518023,0.775987,59.036045,20
AQL,calibration,30/09/2024 19:27,18.485225,29.541871,0.776574,59.08374,20
AQL,calibration,30/09/2024 19:27,18.486354,29.540227,0.776699,59.080456,20
AQL,calibration,30/09/2024 19:27,18.48689,29.54434,0.777673,59.08868,20
AQL,calibration,30/09/2024 19:27,18.487335,29.553384,0.778004,59.106766,20
AQL,calibration,30/09/2024 19:27,18.487711,29.610129,0.777602,59.220257,20
AQL,calibration,30/09/2024 19:27,18.488589,29.789395,0.777382,59.578789,20
AQL,calibration,30/09/2024 19:27,18.489856,29.794333,0.777171,59.588665,20
AQL,calibration,30/09/2024 19:27,18.490415,29.820646,0.777422,59.641293,20
AQL,calibration,30/09/2024 19:27,18.490722,29.828049,0.777893,59.656097,20
AQL,calibration,30/09/2024 19:27,18.491202,29.837915,0.777873,59.675831,20
AQL,calibration,30/09/2024 19:27,18.491954,29.869985,0.778856,59.739971,20
AQL,calibration,30/09/2024 19:27,18.493015,29.859294,0.778726,59.718586,20
AQL,calibration,30/09/2024 19:27,18.493768,29.874919,0.779287,59.74984,20
AQL,calibration,30/09/2024 19:27,18.493905,29.869985,0.779037,59.739971,20
AQL,calibration,30/09/2024 19:27,18.494293,29.837093,0.779077,59.674187,20
AQL,calibration,30/09/2024 19:27,18.495228,29.871628,0.778741,59.743256,20
AQL,calibration,30/09/2024 19:27,18.496369,29.905345,0.778535,59.810688,20
AQL,calibration,30/09/2024 19:27,18.496757,29.90617,0.778495,59.81234,20
AQL,calibration,30/09/2024 19:27,18.49719,29.903701,0.778736,59.807404,20
AQL,calibration,30/09/2024 19:27,18.497395,29.892188,0.778094,59.784378,20
AQL,calibration,30/09/2024 19:27,18.498171,29.925083,0.779227,59.850166,20
AQL,calibration,30/09/2024 19:27,18.499129,29.912748,0.779177,59.825497,20
AQL,calibration,30/09/2024 19:27,18.499859,29.90617,0.778951,59.81234,20
AQL,calibration,30/09/2024 19:27,18.500099,29.89877,0.778706,59.797539,20
AQL,calibration,30/09/2024 19:27,18.500646,29.901235,0.779097,59.802471,20
AQL,calibration,30/09/2024 19:28,18.500966,29.981003,0.779102,59.962006,20
AQL,calibration,30/09/2024 19:28,18.502027,30.02541,0.779764,60.050819,20
AQL,calibration,30/09/2024 19:28,18.502483,30.059123,0.779734,60.118248,20
AQL,calibration,30/09/2024 19:28,18.502848,30.095309,0.779638,60.190617,20
AQL,calibration,30/09/2024 19:28,18.503179,30.127381,0.779473,60.254761,20
AQL,calibration,30/09/2024 19:28,18.503533,30.32968,0.779999,60.659359,20
AQL,calibration,30/09/2024 19:28,18.504616,30.312407,0.779899,60.624813,20
AQL,calibration,30/09/2024 19:28,18.50505,30.263891,0.779739,60.527782,20
AQL,calibration,30/09/2024 19:28,18.505255,30.243331,0.780079,60.48666,20
AQL,calibration,30/09/2024 19:28,18.505643,30.21208,0.779949,60.42416,20
AQL,calibration,30/09/2024 19:28,18.505894,30.045145,0.780125,60.09029,20
AQL,calibration,30/09/2024 19:28,18.50667,29.994981,0.779558,59.989964,20
AQL,calibration,30/09/2024 19:28,18.507229,29.953865,0.779804,59.90773,20
AQL,calibration,30/09/2024 19:28,18.507731,29.916036,0.779919,59.832073,20
AQL,calibration,30/09/2024 19:28,18.507765,29.899592,0.780019,59.799183,20
AQL,calibration,30/09/2024 19:28,18.507776,29.946465,0.780581,59.892929,20
AQL,calibration,30/09/2024 19:28,18.508814,29.962087,0.78041,59.924175,20
AQL,calibration,30/09/2024 19:28,18.509362,29.978537,0.780455,59.957073,20
AQL,calibration,30/09/2024 19:28,18.509533,29.979359,0.78037,59.958717,20
AQL,calibration,30/09/2024 19:28,18.509807,29.980181,0.780776,59.960361,20
AQL,calibration,30/09/2024 19:28,18.509807,29.962087,0.780946,59.924175,20
AQL,calibration,30/09/2024 19:28,18.510583,29.923439,0.781107,59.846878,20
AQL,calibration,30/09/2024 19:28,18.511176,29.897948,0.781202,59.795895,20
AQL,calibration,30/09/2024 19:28,18.511495,29.887257,0.781357,59.774513,20
AQL,calibration,30/09/2024 19:28,18.511746,29.873275,0.781312,59.746552,20
AQL,calibration,30/09/2024 19:28,18.511586,29.778708,0.781678,59.557415,20
AQL,calibration,30/09/2024 19:28,18.512602,29.70634,0.781653,59.412682,20
AQL,calibration,30/09/2024 19:28,18.513104,29.704696,0.781964,59.409393,20
AQL,calibration,30/09/2024 19:28,18.513218,29.698115,0.782244,59.396229,20
AQL,calibration,30/09/2024 19:28,18.513355,29.696471,0.781427,59.392944,20
AQL,calibration,30/09/2024 19:29,18.513286,29.698937,0.782204,59.397873,20
AQL,calibration,30/09/2024 19:29,18.514245,29.682493,0.782094,59.364986,20
AQL,calibration,30/09/2024 19:29,18.514621,29.670158,0.782194,59.340317,20
AQL,calibration,30/09/2024 19:29,18.514701,29.647951,0.782434,59.295902,20
AQL,calibration,30/09/2024 19:29,18.515214,29.633151,0.782179,59.266304,20
AQL,calibration,30/09/2024 19:29,18.514861,29.614238,0.78274,59.228477,20
AQL,calibration,30/09/2024 19:29,18.51575,29.614238,0.782349,59.228477,20
AQL,calibration,30/09/2024 19:29,18.516195,29.608482,0.782069,59.216965,20
AQL,calibration,30/09/2024 19:29,18.516492,29.568187,0.782625,59.136375,20
AQL,calibration,30/09/2024 19:29,18.516549,29.53118,0.78301,59.062359,20
AQL,calibration,30/09/2024 19:29,18.516287,29.568187,0.783246,59.136375,20
AQL,calibration,30/09/2024 19:29,18.517256,29.564896,0.782785,59.129791,20
AQL,calibration,30/09/2024 19:29,18.517679,29.575584,0.782955,59.151169,20
AQL,calibration,30/09/2024 19:29,18.518032,29.572297,0.782785,59.144592,20
AQL,calibration,30/09/2024 19:29,18.518055,29.57394,0.78301,59.147881,20
AQL,calibration,30/09/2024 19:29,18.517861,29.607657,0.783506,59.215313,20
AQL,calibration,30/09/2024 19:29,18.518591,29.610947,0.783291,59.221893,20
AQL,calibration,30/09/2024 19:29,18.518979,29.590391,0.783411,59.180782,20
AQL,calibration,30/09/2024 19:29,18.519276,29.580522,0.783551,59.161045,20
AQL,calibration,30/09/2024 19:29,18.519435,29.578878,0.783186,59.157757,20
AQL,calibration,30/09/2024 19:29,18.519127,29.5945,0.784057,59.188999,20
AQL,calibration,30/09/2024 19:29,18.52004,29.591213,0.784257,59.182426,20
AQL,calibration,30/09/2024 19:29,18.520314,29.601903,0.784092,59.203808,20
AQL,calibration,30/09/2024 19:29,18.520622,29.614238,0.784017,59.228477,20
AQL,calibration,30/09/2024 19:29,18.520862,29.631507,0.784412,59.263016,20
AQL,calibration,30/09/2024 19:29,18.520508,29.778708,0.784653,59.557415,20
AQL,calibration,30/09/2024 19:29,18.521455,29.792686,0.784488,59.585373,20
AQL,calibration,30/09/2024 19:29,18.521854,29.781995,0.784182,59.563992,20
AQL,calibration,30/09/2024 19:29,18.522037,29.758148,0.784763,59.516296,20
AQL,calibration,30/09/2024 19:29,18.522208,29.759791,0.784267,59.519585,20
AQL,calibration,30/09/2024 19:30,18.522025,29.751569,0.785414,59.503139,20
AQL,calibration,30/09/2024 19:30,18.522824,29.740879,0.784773,59.481758,20
AQL,calibration,30/09/2024 19:30,18.523086,29.740054,0.785133,59.480106,20
AQL,calibration,30/09/2024 19:30,18.523223,29.735122,0.784983,59.470245,20
AQL,calibration,30/09/2024 19:30,18.523577,29.726075,0.784898,59.452148,20
AQL,calibration,30/09/2024 19:30,18.523063,29.698937,0.785414,59.397873,20
AQL,calibration,30/09/2024 19:30,18.52401,29.684137,0.784988,59.368275,20
AQL,calibration,30/09/2024 19:30,18.524444,29.67509,0.785188,59.350178,20
AQL,calibration,30/09/2024 19:30,18.524467,29.666867,0.785288,59.333736,20
AQL,calibration,30/09/2024 19:30,18.524763,29.659467,0.785564,59.318935,20
AQL,calibration,30/09/2024 19:30,18.524227,29.565718,0.785774,59.131435,20
AQL,calibration,30/09/2024 19:30,18.525174,29.556674,0.785604,59.11335,20
AQL,calibration,30/09/2024 19:30,18.525551,29.567365,0.785108,59.134731,20
AQL,calibration,30/09/2024 19:30,18.525779,29.559962,0.785313,59.119923,20
AQL,calibration,30/09/2024 19:30,18.52603,29.53858,0.785424,59.07716,20
AQL,calibration,30/09/2024 19:30,18.525494,29.476085,0.785989,58.952171,20
AQL,calibration,30/09/2024 19:30,18.526395,29.456347,0.786039,58.912693,20
AQL,calibration,30/09/2024 19:30,18.526771,29.440722,0.785804,58.881443,20
AQL,calibration,30/09/2024 19:30,18.527034,29.434143,0.785434,58.868286,20
AQL,calibration,30/09/2024 19:30,18.527296,29.417696,0.786074,58.835392,20
AQL,calibration,30/09/2024 19:30,18.526703,29.408652,0.785924,58.817303,20
AQL,calibration,30/09/2024 19:30,18.527616,29.402896,0.785609,58.80579,20
AQL,calibration,30/09/2024 19:30,18.528084,29.408652,0.785489,58.817303,20
AQL,calibration,30/09/2024 19:30,18.528357,29.403718,0.785444,58.807434,20
AQL,calibration,30/09/2024 19:30,18.528392,29.416052,0.785864,58.832104,20
AQL,calibration,30/09/2024 19:30,18.527696,29.453056,0.786034,58.906113,20
AQL,calibration,30/09/2024 19:30,18.528574,29.468682,0.786364,58.937363,20
AQL,calibration,30/09/2024 19:30,18.529053,29.453056,0.785949,58.906113,20
AQL,calibration,30/09/2024 19:30,18.529179,29.449769,0.785934,58.899536,20
AQL,calibration,30/09/2024 19:30,18.52935,29.433321,0.786034,58.866642,20
AQL,calibration,30/09/2024 19:31,18.528973,29.337929,0.78667,58.675858,20
AQL,calibration,30/09/2024 19:31,18.529852,29.321484,0.786344,58.642967,20
AQL,calibration,30/09/2024 19:31,18.529943,29.313259,0.78668,58.626518,20
AQL,calibration,30/09/2024 19:31,18.530308,29.291059,0.786124,58.582119,20
AQL,calibration,30/09/2024 19:31,18.530548,29.279543,0.786319,58.559086,20
AQL,calibration,30/09/2024 19:31,18.529806,29.270499,0.785989,58.540997,20
AQL,calibration,30/09/2024 19:31,18.530719,29.286121,0.786114,58.572243,20
AQL,calibration,30/09/2024 19:31,18.531221,29.30175,0.785794,58.6035,20
AQL,calibration,30/09/2024 19:31,18.531255,29.313259,0.785318,58.626518,20
AQL,calibration,30/09/2024 19:31,18.531438,29.309147,0.785999,58.618294,20
AQL,calibration,30/09/2024 19:31,18.530925,29.337107,0.786009,58.674213,20
AQL,calibration,30/09/2024 19:31,18.531803,29.340397,0.786059,58.680794,20
AQL,calibration,30/09/2024 19:31,18.532168,29.342866,0.786089,58.685734,20
AQL,calibration,30/09/2024 19:31,18.532522,29.342041,0.786524,58.684082,20
AQL,calibration,30/09/2024 19:31,18.532442,29.347798,0.786264,58.695595,20
AQL,calibration,30/09/2024 19:31,18.531929,29.345329,0.78666,58.690659,20
AQL,calibration,30/09/2024 19:31,18.532625,29.335463,0.786775,58.670925,20
AQL,calibration,30/09/2024 19:31,18.533149,29.318194,0.786364,58.636387,20
AQL,calibration,30/09/2024 19:31,18.533286,29.309147,0.786725,58.618294,20
AQL,calibration,30/09/2024 19:31,18.533583,29.317372,0.786489,58.634743,20
AQL,calibration,30/09/2024 19:31,18.532841,29.283655,0.78687,58.56731,20
AQL,calibration,30/09/2024 19:31,18.533709,29.287765,0.786419,58.575531,20
AQL,calibration,30/09/2024 19:31,18.534017,29.282834,0.78659,58.565666,20
AQL,calibration,30/09/2024 19:31,18.534142,29.278721,0.786394,58.557442,20
AQL,calibration,30/09/2024 19:31,18.534359,29.264743,0.786875,58.529484,20
AQL,calibration,30/09/2024 19:31,18.533777,29.263917,0.7871,58.527836,20
AQL,calibration,30/09/2024 19:31,18.534667,29.258161,0.787555,58.516323,20
AQL,calibration,30/09/2024 19:31,18.535021,29.259808,0.78737,58.519615,20
AQL,calibration,30/09/2024 19:31,18.535066,29.248295,0.78707,58.49659,20
AQL,calibration,30/09/2024 19:31,18.535146,29.241717,0.78726,58.483433,20
AQL,calibration,30/09/2024 19:32,18.534382,29.215401,0.787885,58.430801,20
AQL,calibration,30/09/2024 19:32,18.535249,29.207176,0.78701,58.414352,20
AQL,calibration,30/09/2024 19:32,18.535682,29.194019,0.787405,58.388039,20
AQL,calibration,30/09/2024 19:32,18.535728,29.186619,0.7878,58.373238,20
AQL,calibration,30/09/2024 19:32,18.535945,29.184972,0.787215,58.369946,20
AQL,calibration,30/09/2024 19:32,18.53542,29.136455,0.78767,58.272911,20
AQL,calibration,30/09/2024 19:32,18.536025,29.118364,0.787335,58.236729,20
AQL,calibration,30/09/2024 19:32,18.536436,29.091226,0.78775,58.182453,20
AQL,calibration,30/09/2024 19:32,18.536732,29.087117,0.78791,58.174232,20
AQL,calibration,30/09/2024 19:32,18.536926,29.073135,0.78764,58.146271,20
AQL,calibration,30/09/2024 19:32,18.536013,29.033662,0.788565,58.067326,20
AQL,calibration,30/09/2024 19:32,18.536892,29.022149,0.788435,58.0443,20
AQL,calibration,30/09/2024 19:32,18.537097,29.018859,0.788095,58.037716,20
AQL,calibration,30/09/2024 19:32,18.537394,29.014749,0.78825,58.029499,20
AQL,calibration,30/09/2024 19:32,18.537451,29.017215,0.78843,58.034431,20
AQL,calibration,30/09/2024 19:32,18.536812,29.013105,0.78864,58.026211,20
AQL,calibration,30/09/2024 19:32,18.537656,29.015571,0.788525,58.031143,20
AQL,calibration,30/09/2024 19:32,18.537805,29.027084,0.78845,58.054169,20
AQL,calibration,30/09/2024 19:32,18.538181,29.03695,0.788015,58.073898,20
AQL,calibration,30/09/2024 19:32,18.538147,29.04024,0.78861,58.080482,20
AQL,calibration,30/09/2024 19:32,18.537554,29.073135,0.787755,58.146271,20
AQL,calibration,30/09/2024 19:32,18.538284,29.082179,0.78762,58.164356,20
AQL,calibration,30/09/2024 19:32,18.53874,29.096982,0.78725,58.193966,20
AQL,calibration,30/09/2024 19:32,18.538854,29.120008,0.78728,58.240017,20
AQL,calibration,30/09/2024 19:32,18.538934,29.162768,0.786835,58.325535,20
AQL,calibration,30/09/2024 19:32,18.538375,29.166884,0.78738,58.333767,20
AQL,calibration,30/09/2024 19:32,18.53922,29.172637,0.787635,58.345276,20
AQL,calibration,30/09/2024 19:32,18.539231,29.170993,0.787385,58.341988,20
AQL,calibration,30/09/2024 19:32,18.539642,29.165237,0.78737,58.330475,20
AQL,calibration,30/09/2024 19:32,18.539665,29.178397,0.78775,58.356792,20
AQL,calibration,30/09/2024 19:33,18.539197,29.121652,0.788455,58.243305,20
AQL,calibration,30/09/2024 19:33,18.539813,29.130699,0.78815,58.261398,20
AQL,calibration,30/09/2024 19:33,18.540281,29.140568,0.78831,58.281136,20
AQL,calibration,30/09/2024 19:33,18.540383,29.168528,0.78885,58.337055,20
AQL,calibration,30/09/2024 19:33,18.540498,29.163593,0.78895,58.327187,20
AQL,calibration,30/09/2024 19:33,18.539779,29.091226,0.78889,58.182453,20
AQL,calibration,30/09/2024 19:33,18.540657,29.087117,0.788885,58.174232,20
AQL,calibration,30/09/2024 19:33,18.541057,29.077248,0.787885,58.154495,20
AQL,calibration,30/09/2024 19:33,18.541216,29.084648,0.788115,58.169296,20
AQL,calibration,30/09/2024 19:33,18.541388,29.089582,0.78814,58.179165,20
AQL,calibration,30/09/2024 19:33,18.540498,29.095339,0.78866,58.190678,20
AQL,calibration,30/09/2024 19:33,18.541353,29.094517,0.788275,58.189034,20
AQL,calibration,30/09/2024 19:33,18.541707,29.090404,0.78868,58.180809,20
AQL,calibration,30/09/2024 19:33,18.541798,29.092048,0.788345,58.184097,20
AQL,calibration,30/09/2024 19:33,18.542106,29.105208,0.788485,58.210415,20
AQL,calibration,30/09/2024 19:33,18.541331,29.07231,0.78852,58.144619,20
AQL,calibration,30/09/2024 19:33,18.542129,29.069022,0.788815,58.138046,20
AQL,calibration,30/09/2024 19:33,18.542266,29.069022,0.788205,58.138046,20
AQL,calibration,30/09/2024 19:33,18.5423,29.0608,0.788815,58.121601,20
AQL,calibration,30/09/2024 19:33,18.542597,29.059975,0.788145,58.119949,20
AQL,calibration,30/09/2024 19:33,18.541684,29.026262,0.78924,58.052525,20
AQL,calibration,30/09/2024 19:33,18.542688,29.02544,0.78899,58.05088,20
AQL,calibration,30/09/2024 19:33,18.542962,29.024615,0.78884,58.049229,20
AQL,calibration,30/09/2024 19:33,18.543168,29.019684,0.78881,58.039368,20
AQL,calibration,30/09/2024 19:33,18.54327,29.01228,0.78867,58.024559,20
AQL,calibration,30/09/2024 19:33,18.54238,29.042709,0.78836,58.085419,20
AQL,calibration,30/09/2024 19:33,18.543293,29.043531,0.788645,58.087063,20
AQL,calibration,30/09/2024 19:33,18.54359,29.028728,0.788595,58.057457,20
AQL,calibration,30/09/2024 19:33,18.54375,29.02955,0.788745,58.059097,20
AQL,calibration,30/09/2024 19:33,18.543829,29.022149,0.788495,58.0443,20
AQL,calibration,30/09/2024 19:34,18.543168,29.031193,0.78797,58.062386,20
AQL,calibration,30/09/2024 19:34,18.544046,29.044353,0.788675,58.088707,20
AQL,calibration,30/09/2024 19:34,18.544217,29.046822,0.78845,58.093643,20
AQL,calibration,30/09/2024 19:34,18.544423,29.051753,0.788785,58.103508,20
AQL,calibration,30/09/2024 19:34,18.544628,29.05751,0.789045,58.115021,20
AQL,calibration,30/09/2024 19:34,18.543887,29.0608,0.787255,58.121601,20
AQL,calibration,30/09/2024 19:34,18.544457,29.059157,0.78728,58.118313,20
