HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,25/04/2023 14:12:16,23,,,12625301,13.449409,3201543,1.044611,9.716100,3299.199951,2875.592951,,0.563425,,5751.186035,
Sample,25/04/2023 14:12:17,23,,,12625101,13.451647,3201433,1.044575,9.706100,3299.699951,2876.015581,,0.562836,,5752.031250,
Sample,25/04/2023 14:12:18,23,,,12624905,13.453839,3201624,1.044638,9.713800,3297.199951,2873.902431,,0.563859,,5747.804688,
Sample,25/04/2023 14:12:19,23,,,12624647,13.456725,3201526,1.044606,9.753401,3299.699951,2876.015581,,0.563334,,5752.031250,
Sample,25/04/2023 14:12:20,23,,,12624466,13.458750,3201505,1.044599,21.744999,3377.800049,2942.030462,,0.563221,,5884.061035,
Sample,25/04/2023 14:12:21,23,,,12624319,13.460394,3201522,1.044604,26.709000,3420.000000,2977.700389,,0.563312,,5955.400879,
Sample,25/04/2023 14:12:22,23,,,12624233,13.461356,3201606,1.044632,49.122997,3464.699951,3015.483465,,0.563763,,6030.966797,
Sample,25/04/2023 14:12:23,23,,,12624148,13.462307,3201580,1.044623,64.202003,3502.800049,3047.687950,,0.563623,,6095.375977,
Sample,25/04/2023 14:12:24,23,,,12623969,13.464309,3201536,1.044609,64.310997,3499.500000,3044.898551,,0.563387,,6089.796875,
Sample,25/04/2023 14:12:25,23,9422790,5.715362,12623846,13.465685,3201371,1.044555,58.536999,3472.699951,3022.245545,,0.562503,,6044.491211,
Sample,25/04/2023 14:12:26,23,,,12623689,13.467441,3201386,1.044560,59.793999,3484.899902,3032.557674,,0.562584,,6065.115234,
Sample,25/04/2023 14:12:27,23,,,12623813,13.466054,3201371,1.044555,36.086002,3425.600098,2982.433927,,0.562503,,5964.867676,
Sample,25/04/2023 14:12:28,23,,,12624748,13.455595,3201569,1.044620,0.048200,3153.500000,2752.438624,,0.563564,,5504.877441,
Sample,25/04/2023 14:12:29,23,,,12626458,13.436468,3201920,1.044735,0.021300,3168.000000,2764.694893,,0.565444,,5529.389648,
Sample,25/04/2023 14:12:30,23,,,12628143,13.417620,3202195,1.044826,0.141500,3174.100098,2769.851061,,0.566916,,5539.702148,
Sample,25/04/2023 14:12:31,23,,,12629707,13.400126,3201838,1.044708,0.004300,3179.500000,2774.415382,,0.565005,,5548.830566,
