UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,02/06/2023 11:02,0,,,12664328,13.012908,3217655,1.049907,0.1985,2575.699951,2264.04741,,0.648554,,4528.094727,
Sample,02/06/2023 11:02,0,,,12662488,13.033486,3217956,1.050006,0.1923,2833.399902,2481.870846,,0.650123,,4963.741699,
Sample,02/06/2023 11:02,0,,,12660331,13.05761,3217836,1.049967,0.2583,2819.699951,2470.290827,,0.649498,,4940.581543,
Sample,02/06/2023 11:02,0,,,12660029,13.060987,3217811,1.049958,0.0439,2936.5,2569.017225,,0.649367,,5138.034668,
Sample,02/06/2023 11:02,0,,,12659900,13.06243,3217858,1.049974,0.1559,2908.5,2545.349948,,0.649612,,5090.699707,
Sample,02/06/2023 11:02,0,,,12658683,13.076041,3217730,1.049932,0.0661,2974.199951,2600.883482,,0.648945,,5201.76709,
Sample,02/06/2023 11:02,0,,,12657549,13.088724,3217626,1.049898,0.0473,2910.699951,2547.209478,,0.648403,,5094.418945,
Sample,02/06/2023 11:02,0,,,12655221,13.11476,3217678,1.049915,0.0531,2909.199951,2545.941588,,0.648674,,5091.883301,
Sample,02/06/2023 11:02,0,9406442,5.625482,12653699,13.131782,3218288,1.050115,0.0266,2905.600098,2542.898776,,0.651852,,5085.797363,
Sample,02/06/2023 11:02,0,,,12653512,13.133874,3218017,1.050026,0.0536,2931.600098,2564.875534,,0.650441,,5129.750977,
Sample,02/06/2023 11:02,0,,,12653529,13.133683,3217706,1.049924,0.1308,2338.800049,2063.805421,,0.64882,,4127.61084,
Sample,02/06/2023 11:03,0,,,12654141,13.126839,3217877,1.04998,0.1287,2288.100098,2020.950785,,0.649711,,4041.901611,
Sample,02/06/2023 11:03,0,,,12654227,13.125877,3217999,1.05002,0.2025,2264.100098,2000.664547,,0.650347,,4001.329102,
Sample,02/06/2023 11:03,0,,,12654139,13.126861,3217866,1.049977,0.1732,2032.699951,1805.071282,,0.649654,,3610.142578,
Sample,02/06/2023 11:03,0,,,12654462,13.123249,3217567,1.049878,0.1986,2807.800049,2460.232316,,0.648096,,4920.464844,
Sample,02/06/2023 11:03,0,,,12651817,13.152831,3217646,1.049904,0.2274,-536.700012,0.175471,,0.648507,,0.350942,
Sample,02/06/2023 11:03,0,,,12652418,13.146109,3217915,1.049993,0.2069,2352.600098,2075.470049,,0.649909,,4150.939941,
Sample,02/06/2023 11:03,0,,,12650291,13.169898,3217597,1.049888,0.2601,2791.399902,2446.36993,,0.648252,,4892.739746,
Sample,02/06/2023 11:03,0,,,12648614,13.188654,3217579,1.049882,0.2531,2745.800049,2407.826202,,0.648158,,4815.652344,
Sample,02/06/2023 11:03,0,,,12646447,13.21289,3217582,1.049883,0.243,2796.199951,2450.427219,,0.648174,,4900.854492,
Sample,02/06/2023 11:03,0,,,12646083,13.216962,3217810,1.049958,0.1018,2818.899902,2469.614578,,0.649362,,4939.229004,
Sample,02/06/2023 11:03,0,,,12644167,13.238391,3217477,1.049849,0.0334,2801.899902,2455.245159,,0.647626,,4910.490234,
Sample,02/06/2023 11:03,0,,,12644568,13.233906,3217655,1.049907,0.0316,2818.800049,2469.530175,,0.648554,,4939.060547,
Sample,02/06/2023 11:04,0,,,12643883,13.241567,3217385,1.049818,0.0088,2794.300049,2448.821308,,0.647147,,4897.642578,
Sample,02/06/2023 11:04,0,,,12641574,13.267393,3217680,1.049915,0.0026,2791.399902,2446.36993,,0.648685,,4892.739746,
Sample,02/06/2023 11:04,0,,,12641886,13.263903,3217613,1.049893,0.0079,2780,2436.73405,,0.648335,,4873.468262,
Sample,02/06/2023 11:04,0,,,12641224,13.271307,3217408,1.049826,0.0017,2779.199951,2436.057801,,0.647267,,4872.115723,
Sample,02/06/2023 11:04,0,,,12640746,13.276654,3217346,1.049806,0.0174,2784,2440.115089,,0.646943,,4880.22998,
Sample,02/06/2023 11:04,0,9406377,5.625125,12639584,13.28965,3217492,1.049854,0.0153,2786.800049,2442.481858,,0.647705,,4884.963867,
Sample,02/06/2023 11:04,0,,,12636381,13.325475,3217760,1.049942,0.0016,2795.899902,2450.1736,,0.649102,,4900.347168,
Sample,02/06/2023 11:04,0,,,12633243,13.360574,3217533,1.049867,0.0267,2801.399902,2454.822529,,0.647918,,4909.64502,
Sample,02/06/2023 11:04,0,,,12630683,13.389209,3217667,1.049911,0.0839,-520,0.057465,,0.648617,,0.114929,
Sample,02/06/2023 11:04,0,,,12629900,13.397967,3217562,1.049877,0.2049,1859.800049,1658.925927,,0.64807,,3317.851807,
Sample,02/06/2023 11:04,0,,,12630768,13.388258,3217651,1.049906,0.2001,2833.800049,2482.209074,,0.648533,,4964.417969,
Sample,02/06/2023 11:04,0,,,12629526,13.40215,3217996,1.050019,0.0028,2779,2435.88879,,0.650331,,4871.777344,
Sample,02/06/2023 11:05,0,,,12629214,13.40564,3217923,1.049995,0.0024,2772.800049,2430.64822,,0.649951,,4861.296387,
Sample,02/06/2023 11:05,0,,,12628274,13.416154,3217715,1.049927,0.0062,2770.600098,2428.788689,,0.648867,,4857.577148,
Sample,02/06/2023 11:05,0,,,12629336,13.404275,3217734,1.049933,0.0045,2772.899902,2430.732622,,0.648966,,4861.465332,
Sample,02/06/2023 11:05,0,,,12628956,13.408526,3217826,1.049963,0.0041,2778.399902,2435.381551,,0.649446,,4870.763184,
Sample,02/06/2023 11:05,0,,,12626923,13.431266,3217517,1.049862,0.0041,2767.300049,2425.99929,,0.647835,,4851.998535,
Sample,02/06/2023 11:05,0,,,12627322,13.426803,3217735,1.049933,0.0066,2779.199951,2436.057801,,0.648971,,4872.115723,
Sample,02/06/2023 11:05,0,,,12625784,13.444007,3217871,1.049978,0.0037,2768.800049,2427.26718,,0.64968,,4854.53418,
Sample,02/06/2023 11:05,0,,,12624935,13.453504,3217544,1.049871,0.0023,2775,2432.50775,,0.647976,,4865.015625,
Sample,02/06/2023 11:05,0,,,12622645,13.479119,3217177,1.04975,0.0091,2763.899902,2423.125283,,0.646062,,4846.250488,
Sample,02/06/2023 11:05,0,,,12621755,13.489075,3217628,1.049898,0.0066,2784.100098,2440.199698,,0.648414,,4880.399414,
Sample,02/06/2023 11:05,0,,,12620222,13.506223,3217339,1.049803,0.007,2771.699951,2429.718351,,0.646907,,4859.436523,
Sample,02/06/2023 11:05,0,,,12617906,13.532131,3217291,1.049788,0.0067,2767.399902,2426.083692,,0.646656,,4852.16748,
Sample,02/06/2023 11:06,0,,,12617931,13.531851,3217643,1.049903,0.0012,2761.300049,2420.927731,,0.648492,,4841.855469,
Sample,02/06/2023 11:06,0,9406322,5.624822,12618141,13.529502,3217645,1.049904,0.0016,2762.300049,2421.772991,,0.648502,,4843.545898,
Sample,02/06/2023 11:06,0,,,12618659,13.523708,3217553,1.049874,0.0039,2757.399902,2417.631093,,0.648023,,4835.262207,
Sample,02/06/2023 11:06,0,,,12620065,13.50798,3217564,1.049877,0.0141,2762,2421.519372,,0.64808,,4843.038574,
Sample,02/06/2023 11:06,0,,,12619057,13.519255,3217478,1.049849,0.0088,2751,2412.221513,,0.647632,,4824.442871,
Sample,02/06/2023 11:06,0,,,12620013,13.508561,3217444,1.049838,0.004,2759.300049,2419.237211,,0.647454,,4838.474609,
Sample,02/06/2023 11:06,0,,,12619947,13.5093,3217340,1.049804,0.0115,2758.399902,2418.476353,,0.646912,,4836.952637,
Sample,02/06/2023 11:06,0,,,12617094,13.541215,3217463,1.049844,0.0003,2762.600098,2422.02661,,0.647553,,4844.053223,
Sample,02/06/2023 11:06,0,,,12615357,13.560646,3217135,1.049736,0.0056,2764,2423.209891,,0.645843,,4846.419922,
Sample,02/06/2023 11:06,0,,,12613953,13.576352,3217327,1.049799,0.0067,2764.5,2423.632521,,0.646844,,4847.265137,
Sample,02/06/2023 11:06,0,,,12612712,13.590235,3217289,1.049787,0.0042,2763.600098,2422.87187,,0.646646,,4845.743652,
Sample,02/06/2023 11:06,0,,,12611324,13.605763,3217184,1.049752,0.0163,2765.300049,2424.30877,,0.646098,,4848.617676,
Sample,02/06/2023 11:07,0,,,12611359,13.605371,3217163,1.049745,0.0029,2765,2424.055151,,0.645989,,4848.110352,
Sample,02/06/2023 11:07,0,,,12611156,13.607642,3217638,1.049902,0.0089,2762.600098,2422.02661,,0.648466,,4844.053223,
Sample,02/06/2023 11:07,0,,,12610490,13.615093,3217449,1.049839,0.0048,2765.399902,2424.393173,,0.64748,,4848.786133,
Sample,02/06/2023 11:07,0,,,12612648,13.590951,3217380,1.049817,0.0107,2754.300049,2415.010912,,0.647121,,4830.021973,
Sample,02/06/2023 11:07,0,,,12614046,13.575312,3217204,1.049759,0.0015,2761.899902,2421.434763,,0.646203,,4842.869629,
Sample,02/06/2023 11:07,0,,,12612552,13.592025,3217088,1.049721,0.009,2760.300049,2420.082471,,0.645598,,4840.165039,
Sample,02/06/2023 11:07,0,,,12611376,13.605181,3217187,1.049753,0.0097,2765.5,2424.477781,,0.646114,,4848.955566,
Sample,02/06/2023 11:07,0,,,12610174,13.618628,3217329,1.0498,0.009,2760.600098,2420.33609,,0.646855,,4840.672363,
Sample,02/06/2023 11:07,0,,,12607491,13.648644,3216958,1.049678,0.0111,2759.800049,2419.659841,,0.644919,,4839.319824,
Sample,02/06/2023 11:07,0,9406265,5.624509,12605705,13.668625,3217268,1.04978,0.0147,2761.699951,2421.265752,,0.646537,,4842.531738,
Sample,02/06/2023 11:07,0,,,12607933,13.643699,3217209,1.049761,0.0017,2757.899902,2418.053723,,0.646229,,4836.107422,
Sample,02/06/2023 11:07,0,,,12608518,13.637155,3216882,1.049653,0.0071,2756.300049,2416.701431,,0.644523,,4833.402832,
Sample,02/06/2023 11:08,0,,,12608697,13.635152,3217472,1.049847,0.004,2756.199951,2416.616823,,0.6476,,4833.233887,
Sample,02/06/2023 11:08,0,,,12611591,13.602776,3217126,1.049733,0.0046,2751.199951,2412.390523,,0.645796,,4824.78125,
Sample,02/06/2023 11:08,0,,,12611480,13.604018,3217255,1.049776,0.0004,2756.899902,2417.208463,,0.646469,,4834.416992,
Sample,02/06/2023 11:08,0,,,12611279,13.606266,3217423,1.049831,0.0101,2747.800049,2409.516722,,0.647345,,4819.033203,
Sample,02/06/2023 11:08,0,,,12613889,13.577068,3217077,1.049717,0.0103,2752,2413.066772,,0.64554,,4826.133789,
Sample,02/06/2023 11:08,0,,,12614767,13.567246,3216948,1.049675,0.0043,2749.199951,2410.700003,,0.644867,,4821.399902,
Sample,02/06/2023 11:08,0,,,12614917,13.565568,3217238,1.04977,0.0113,2749.699951,2411.122633,,0.64638,,4822.245117,
Sample,02/06/2023 11:08,0,,,12615045,13.564136,3216941,1.049672,0.0188,2751.199951,2412.390523,,0.644831,,4824.78125,
Sample,02/06/2023 11:08,0,,,12616757,13.544984,3217068,1.049714,0.0068,2764.899902,2423.970543,,0.645493,,4847.940918,
Sample,02/06/2023 11:08,0,,,12616134,13.551954,3216836,1.049638,0.0035,2742.800049,2405.290423,,0.644283,,4810.581055,
Sample,02/06/2023 11:08,0,,,12616011,13.55333,3216875,1.049651,0.0028,2748.600098,2410.192971,,0.644486,,4820.385742,
Sample,02/06/2023 11:08,0,,,12616689,13.545745,3217213,1.049762,0.0004,2747.5,2409.263103,,0.64625,,4818.526367,
Sample,02/06/2023 11:09,0,,,12616776,13.544772,3217089,1.049721,0.007,2750.5,2411.798883,,0.645603,,4823.597656,
Sample,02/06/2023 11:09,0,,,12615959,13.553911,3216992,1.049689,0.0004,2747.800049,2409.516722,,0.645097,,4819.033203,
Sample,02/06/2023 11:09,0,,,12614213,13.573444,3216980,1.049685,0.0025,2751.899902,2412.982164,,0.645034,,4825.964355,
Sample,02/06/2023 11:09,0,,,12613051,13.586443,3216892,1.049656,0.0045,2747,2408.840473,,0.644575,,4817.681152,
Sample,02/06/2023 11:09,0,,,12611016,13.609209,3216680,1.049587,0.0132,2746.800049,2408.671462,,0.643468,,4817.342773,
Sample,02/06/2023 11:09,0,9406208,5.624196,12608665,13.63551,3217044,1.049706,0.0079,2748.899902,2410.446384,,0.645368,,4820.892578,
Sample,02/06/2023 11:09,0,,,12605320,13.672933,3216818,1.049632,0.0121,2749.5,2410.953623,,0.644189,,4821.907227,
Sample,02/06/2023 11:09,0,,,12603909,13.688719,3217091,1.049722,0.001,2756.399902,2416.785833,,0.645613,,4833.571777,
Sample,02/06/2023 11:09,0,,,12602529,13.704159,3216863,1.049647,0.0019,2748.699951,2410.277374,,0.644423,,4820.554688,
Sample,02/06/2023 11:09,0,,,12601854,13.711711,3216638,1.049573,0.0006,2747.5,2409.263103,,0.643249,,4818.526367,
Sample,02/06/2023 11:09,0,,,12601835,13.711923,3216752,1.04961,0.0091,2753.399902,2414.250054,,0.643844,,4828.5,
Sample,02/06/2023 11:09,0,,,12600098,13.731358,3217012,1.049696,0.0009,2750.199951,2411.545263,,0.645201,,4823.090332,
Sample,02/06/2023 11:10,0,,,12598493,13.749315,3216979,1.049685,0.0108,2749.199951,2410.700003,,0.645029,,4821.399902,
Sample,02/06/2023 11:10,0,,,12597714,13.758032,3216692,1.049591,0.0077,2748.100098,2409.770341,,0.643531,,4819.540527,
Sample,02/06/2023 11:10,0,,,12596047,13.776684,3216900,1.049659,0.0179,2747.300049,2409.094092,,0.644617,,4818.187988,
Sample,02/06/2023 11:10,0,,,12593792,13.801915,3216649,1.049576,0.0066,2752.199951,2413.235783,,0.643306,,4826.47168,
Sample,02/06/2023 11:10,0,,,12593526,13.804892,3216688,1.049589,0.0113,2748.300049,2409.939352,,0.64351,,4819.878906,
Sample,02/06/2023 11:10,0,,,12594374,13.795403,3216679,1.049586,0.0008,2750,2411.376253,,0.643463,,4822.752441,
Sample,02/06/2023 11:10,0,,,12594167,13.797719,3217055,1.04971,0.001,2759.100098,2419.0682,,0.645425,,4838.13623,
Sample,02/06/2023 11:10,0,,,12592467,13.816741,3216553,1.049545,0.0249,2751.399902,2412.559534,,0.642805,,4825.119141,
Sample,02/06/2023 11:10,0,,,12593256,13.807913,3216630,1.04957,0.0154,2748.800049,2410.361982,,0.643207,,4820.724121,
Sample,02/06/2023 11:10,0,,,12591852,13.823623,3216907,1.049661,0.0011,2753.399902,2414.250054,,0.644653,,4828.5,
Sample,02/06/2023 11:10,0,,,12590544,13.838259,3216526,1.049536,0.0074,2754.699951,2415.348933,,0.642664,,4830.697754,
Sample,02/06/2023 11:10,0,,,12589350,13.85162,3216642,1.049574,0.002,2756.300049,2416.701431,,0.64327,,4833.402832,
Sample,02/06/2023 11:11,0,,,12587847,13.868439,3216802,1.049627,0.003,2758.100098,2418.22294,,0.644105,,4836.445801,
Sample,02/06/2023 11:11,0,9406155,5.623904,12587111,13.876675,3216876,1.049651,0.0005,2754.800049,2415.433541,,0.644491,,4830.867188,
Sample,02/06/2023 11:11,0,,,12586764,13.880558,3216672,1.049584,0.0089,2759.199951,2419.152603,,0.643426,,4838.305176,
Sample,02/06/2023 11:11,0,,,12587535,13.87193,3216666,1.049582,0.0059,2757.699951,2417.884713,,0.643395,,4835.769531,
Sample,02/06/2023 11:11,0,,,12587646,13.870688,3216507,1.04953,0.0059,2761.199951,2420.843122,,0.642565,,4841.686035,
Sample,02/06/2023 11:11,0,,,12587541,13.871863,3216808,1.049629,0.0141,2762.5,2421.942001,,0.644136,,4843.883789,
Sample,02/06/2023 11:11,0,,,12588148,13.865071,3216403,1.049496,0.002,2763.399902,2422.702653,,0.642022,,4845.405273,
Sample,02/06/2023 11:11,0,,,12587558,13.871673,3216764,1.049614,0.0046,2769.300049,2427.68981,,0.643907,,4855.379395,
Sample,02/06/2023 11:11,0,,,12587107,13.87672,3216638,1.049573,0.0115,2768.600098,2427.098169,,0.643249,,4854.196289,
Sample,02/06/2023 11:11,0,,,12587463,13.872736,3216534,1.049539,0.0002,2776.399902,2433.691032,,0.642706,,4867.381836,
Sample,02/06/2023 11:11,0,,,12586490,13.883624,3216354,1.04948,0.0193,2770.5,2428.704081,,0.641766,,4857.408203,
Sample,02/06/2023 11:11,0,,,12585650,13.893024,3216656,1.049579,0.004,2772.399902,2430.309992,,0.643343,,4860.620117,
Sample,02/06/2023 11:12,0,,,12585566,13.893964,3216555,1.049546,0.0156,2783.600098,2439.777068,,0.642816,,4879.554199,
Sample,02/06/2023 11:12,0,,,12582042,13.933401,3216632,1.049571,0.0108,2784.899902,2440.875741,,0.643218,,4881.751465,
Sample,02/06/2023 11:12,0,,,12579240,13.964759,3216563,1.049548,0.0006,2779.399902,2436.226811,,0.642857,,4872.453613,
Sample,02/06/2023 11:12,0,,,12577641,13.982655,3216622,1.049568,0.0075,2785.399902,2441.298371,,0.643165,,4882.59668,
Sample,02/06/2023 11:12,0,,,12575902,14.002118,3216571,1.049551,0.0001,2786.699951,2442.39725,,0.642899,,4884.794434,
Sample,02/06/2023 11:12,0,,,12574917,14.013143,3216538,1.04954,0.0031,2788.199951,2443.66514,,0.642727,,4887.330078,
Sample,02/06/2023 11:12,0,,,12573037,14.034185,3216685,1.049588,0.0357,2800.5,2454.061878,,0.643494,,4908.123535,
Sample,02/06/2023 11:12,0,,,12570890,14.058216,3216218,1.049435,0.0133,2784.5,2440.537719,,0.641055,,4881.075195,
Sample,02/06/2023 11:12,0,,,12568937,14.080076,3216415,1.0495,0.073,2812.5,2464.204997,,0.642084,,4928.410156,
Sample,02/06/2023 11:12,0,9406123,5.623728,12567814,14.092647,3216255,1.049447,0.0028,2781.600098,2438.086548,,0.641249,,4876.17334,
Sample,02/06/2023 11:12,0,,,12566928,14.102565,3216687,1.049589,0.0497,2815.5,2466.740776,,0.643505,,4933.481445,
Sample,02/06/2023 11:12,0,,,12565499,14.118561,3216629,1.04957,0.0105,2809.699951,2461.838228,,0.643202,,4923.67627,
Sample,02/06/2023 11:13,0,,,12565601,14.117419,3216584,1.049555,0.0225,2799.899902,2453.554639,,0.642967,,4907.109375,
Sample,02/06/2023 11:13,0,,,12566201,14.110703,3216499,1.049527,0.0306,2810.800049,2462.768096,,0.642523,,4925.536133,
Sample,02/06/2023 11:13,0,,,12565688,14.116445,3216809,1.049629,0.0003,2797.800049,2451.779717,,0.644142,,4903.55957,
Sample,02/06/2023 11:13,0,,,12567499,14.096173,3216453,1.049512,0.0061,2795.699951,2450.004589,,0.642283,,4900.009277,
Sample,02/06/2023 11:13,0,,,12569343,14.075532,3216651,1.049577,0.0159,2805.199951,2458.034558,,0.643317,,4916.069336,
Sample,02/06/2023 11:13,0,,,12573765,14.026036,3216564,1.049549,0.0144,2799.100098,2452.878597,,0.642863,,4905.757324,
Sample,02/06/2023 11:13,0,,,12576118,13.999701,3216475,1.049519,0.01,2809.199951,2461.415598,,0.642398,,4922.831055,
Sample,02/06/2023 11:13,0,,,12574916,14.013154,3216206,1.049431,0.011,2811.899902,2463.697758,,0.640993,,4927.395508,
Sample,02/06/2023 11:13,0,,,12571626,14.049978,3216505,1.049529,0.0204,2808.399902,2460.739349,,0.642554,,4921.478516,
Sample,02/06/2023 11:13,0,,,12573190,14.032472,3216347,1.049477,0.0053,2803.399902,2456.513049,,0.641729,,4913.025879,
Sample,02/06/2023 11:13,0,,,12571072,14.056179,3216481,1.049521,0.0413,2820.5,2470.967076,,0.642429,,4941.934082,
Sample,02/06/2023 11:13,0,,,12568385,14.086255,3216659,1.04958,0.0643,2830,2478.997045,,0.643359,,4957.994141,
Sample,02/06/2023 11:14,0,,,12565620,14.117206,3216598,1.04956,0.0877,2832,2480.687565,,0.64304,,4961.375,
Sample,02/06/2023 11:14,0,,,12563736,14.138296,3216254,1.049447,0.0835,2827.100098,2476.545874,,0.641243,,4953.091797,
Sample,02/06/2023 11:14,0,,,12564063,14.134636,3216339,1.049475,0.0103,2798.899902,2452.709379,,0.641687,,4905.418945,
Sample,02/06/2023 11:14,0,,,12562097,14.156644,3216308,1.049464,0.1357,2836.100098,2484.153213,,0.641526,,4968.306641,
Sample,02/06/2023 11:14,0,,,12562132,14.156253,3216547,1.049543,0.005,2787.300049,2442.904488,,0.642774,,4885.809082,
Sample,02/06/2023 11:14,0,9406054,5.623349,12564145,14.133718,3216453,1.049512,0.0026,2793.600098,2448.229667,,0.642283,,4896.459473,
Sample,02/06/2023 11:14,0,,,12565104,14.122982,3216388,1.049491,0.0059,2793.600098,2448.229667,,0.641943,,4896.459473,
Sample,02/06/2023 11:14,0,,,12567145,14.100135,3216363,1.049482,0.0049,2785.199951,2441.12936,,0.641813,,4882.258789,
Sample,02/06/2023 11:14,0,,,12568102,14.089423,3216394,1.049493,0.0064,2780.300049,2436.987669,,0.641975,,4873.975098,
Sample,02/06/2023 11:14,0,,,12568224,14.088057,3216412,1.049499,0.0195,2785.5,2441.382979,,0.642069,,4882.766113,
Sample,02/06/2023 11:14,0,,,12569121,14.078017,3216405,1.049496,0.0117,2793.100098,2447.807037,,0.642032,,4895.614258,
Sample,02/06/2023 11:14,0,,,12570718,14.060141,3216390,1.049491,0.0515,2806.699951,2459.302448,,0.641954,,4918.60498,
Sample,02/06/2023 11:15,0,,,12570190,14.066051,3216264,1.04945,0.2086,2791,2446.031909,,0.641296,,4892.063965,
Sample,02/06/2023 11:15,0,,,12565701,14.1163,3216429,1.049504,0.2059,2023.800049,1797.548551,,0.642158,,3595.097168,
Sample,02/06/2023 11:15,0,,,12562622,14.150767,3216176,1.049421,0.2392,2712,2379.256376,,0.640836,,4758.512695,
Sample,02/06/2023 11:15,0,,,12560332,14.176404,3216173,1.04942,0.0401,2843.600098,2490.492662,,0.64082,,4980.985352,
Sample,02/06/2023 11:15,0,,,12557757,14.205232,3216401,1.049495,0.3157,-510.899994,0.248084,,0.642011,,0.496168,
Sample,02/06/2023 11:15,0,,,12562724,14.149625,3215826,1.049306,0.1202,3078.899902,2689.382153,,0.639007,,5378.76416,
Sample,02/06/2023 11:15,0,,,12566792,14.104087,3215800,1.049297,0.103,2915.300049,2551.097756,,0.638871,,5102.195312,
Sample,02/06/2023 11:15,0,,,12571287,14.053772,3215811,1.049301,1.8019,2726.100098,2391.174623,,0.638928,,4782.349121,
Sample,02/06/2023 11:15,0,,,12575550,14.006058,3215842,1.049311,2.0407,2725.199951,2390.413766,,0.63909,,4780.827637,
Sample,02/06/2023 11:15,0,,,12575139,14.010658,3215800,1.049297,2.0847,2726.600098,2391.597253,,0.638871,,4783.194336,
Sample,02/06/2023 11:15,0,,,12572976,14.034867,3215700,1.049265,2.0895,2726,2391.090015,,0.638348,,4782.180176,
Sample,02/06/2023 11:15,0,,,12572096,14.044717,3215175,1.049092,2.0575,2726.300049,2391.343634,,0.635601,,4782.6875,
Sample,02/06/2023 11:16,0,,,12572518,14.039994,3215369,1.049156,2.096,2725.199951,2390.413766,,0.636617,,4780.827637,
Sample,02/06/2023 11:16,0,9405977,5.622926,12571089,14.055988,3215485,1.049194,2.0276,2724.899902,2390.160146,,0.637223,,4780.320312,
Sample,02/06/2023 11:16,0,,,12570419,14.063488,3215590,1.049228,2.0262,2726.5,2391.512645,,0.637773,,4783.025391,
Sample,02/06/2023 11:16,0,,,12570539,14.062145,3215634,1.049243,2.0117,2724.699951,2389.991136,,0.638003,,4779.982422,
Sample,02/06/2023 11:16,0,,,12570593,14.06154,3215797,1.049296,2.0755,2726,2391.090015,,0.638855,,4782.180176,
Sample,02/06/2023 11:16,0,,,12570267,14.065189,3215640,1.049245,2.0005,2724.399902,2389.737517,,0.638034,,4779.475098,
Sample,02/06/2023 11:16,0,,,12569288,14.076148,3215724,1.049272,1.8746,2724.800049,2390.075744,,0.638473,,4780.151367,
Sample,02/06/2023 11:16,0,,,12572264,14.042837,3215636,1.049244,1.9064,2724.399902,2389.737517,,0.638013,,4779.475098,
Sample,02/06/2023 11:16,0,,,12574575,14.01697,3215544,1.049213,1.9062,2725.399902,2390.582776,,0.637532,,4781.165527,
Sample,02/06/2023 11:16,0,,,12573480,14.029226,3215806,1.049299,1.9193,2725.300049,2390.498374,,0.638902,,4780.996582,
Sample,02/06/2023 11:16,0,,,12572674,14.038248,3215671,1.049255,1.9185,2724.100098,2389.484104,,0.638196,,4778.968262,
Sample,02/06/2023 11:16,0,,,12574042,14.022936,3215682,1.049259,1.9102,2724.399902,2389.737517,,0.638254,,4779.475098,
