HEADING, Timecode,,Battery        , , Ext Power      , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,09/10/2024 11:12:06,23,9365048,5.397903,8388479,0.038698,12487160,14.996236,3188925,1.040464,741.320007,580.900024,609.608578,,0.495034,,1219.217163,
Sample,09/10/2024 11:12:07,23,9365048,5.397903,8388478,0.038692,12487170,14.996124,3188915,1.040461,740.650024,575.299988,609.057622,,0.494980,,1218.115234,
Sample,09/10/2024 11:12:08,23,9365028,5.397793,8388482,0.038714,12487197,14.995821,3188983,1.040483,739.710022,577.400024,608.284616,,0.495353,,1216.569214,
Sample,09/10/2024 11:12:09,23,9365029,5.397799,8388478,0.038692,12487213,14.995642,3188950,1.040472,738.890015,577.200012,607.610288,,0.495172,,1215.220581,
Sample,09/10/2024 11:12:10,23,9365029,5.397799,8388481,0.038709,12487225,14.995507,3188897,1.040455,738.470032,574.099976,607.264918,,0.494881,,1214.529785,
Sample,09/10/2024 11:12:11,23,9365034,5.397826,8388481,0.038709,12487250,14.995227,3188977,1.040481,738.140015,582.799988,606.993530,,0.495320,,1213.987061,
Sample,09/10/2024 11:12:12,23,9365030,5.397804,8388476,0.038681,12487279,14.994901,3188888,1.040452,737.960022,575.900024,606.845514,,0.494832,,1213.691040,
Sample,09/10/2024 11:12:13,23,9365021,5.397755,8388476,0.038681,12487309,14.994565,3188961,1.040476,738.079956,576.599976,606.944141,,0.495232,,1213.888306,
Sample,09/10/2024 11:12:14,23,9365009,5.397689,8388478,0.038692,12487347,14.994139,3188936,1.040467,738.179993,577.299988,607.026406,,0.495095,,1214.052856,
Sample,09/10/2024 11:12:15,23,9365018,5.397738,8388485,0.038731,12487364,14.993948,3188988,1.040485,738.410034,577.799988,607.215579,,0.495380,,1214.431152,
Sample,09/10/2024 11:12:16,23,9365010,5.397694,8388476,0.038681,12487407,14.993466,3188988,1.040485,738.450012,581.200012,607.248455,,0.495380,,1214.496948,
Sample,09/10/2024 11:12:17,23,9365008,5.397683,8388480,0.038703,12487428,14.993230,3188966,1.040477,738.820007,578.000000,607.552718,,0.495259,,1215.105469,
Sample,09/10/2024 11:12:18,23,9365019,5.397744,8388479,0.038698,12487482,14.992625,3189114,1.040526,739.229980,571.900024,607.889857,,0.496071,,1215.779663,
Sample,09/10/2024 11:12:19,23,9365016,5.397727,8388480,0.038703,12487502,14.992401,3188988,1.040485,739.770020,573.700012,608.333955,,0.495380,,1216.667969,
Sample,09/10/2024 11:12:20,23,9365001,5.397645,8388480,0.038703,12487543,14.991941,3189023,1.040496,739.900024,572.299988,608.440864,,0.495572,,1216.881714,
Sample,09/10/2024 11:12:21,23,9364998,5.397628,8388480,0.038703,12487588,14.991436,3189001,1.040489,739.440002,577.700012,608.062567,,0.495451,,1216.125122,
Sample,09/10/2024 11:12:22,23,9365002,5.397650,8388479,0.038698,12487626,14.991010,3189010,1.040492,739.179993,564.599976,607.848750,,0.495501,,1215.697510,
Sample,09/10/2024 11:12:23,23,9364999,5.397634,8388480,0.038703,12487668,14.990539,3189004,1.040490,738.679993,571.400024,607.437578,,0.495468,,1214.875122,
Sample,09/10/2024 11:12:24,23,9365007,5.397678,8388484,0.038725,12487699,14.990191,3188955,1.040474,737.500000,563.000000,606.467218,,0.495199,,1212.934448,
Sample,09/10/2024 11:12:25,23,9364989,5.397579,8388482,0.038714,12487749,14.989631,3189054,1.040506,736.739990,575.500000,605.842228,,0.495742,,1211.684448,
Sample,09/10/2024 11:12:26,23,9364977,5.397513,8388476,0.038681,12487786,14.989216,3188945,1.040470,735.989990,574.400024,605.225470,,0.495144,,1210.450928,
Sample,09/10/2024 11:12:27,23,9364984,5.397551,8388482,0.038714,12487824,14.988789,3188998,1.040488,735.220032,566.200012,604.592299,,0.495435,,1209.184570,
Sample,09/10/2024 11:12:28,23,9364986,5.397562,8388482,0.038714,12487878,14.988184,3189030,1.040498,734.539978,567.500000,604.033061,,0.495610,,1208.066162,
Sample,09/10/2024 11:12:29,23,9364977,5.397513,8388480,0.038703,12487932,14.987578,3188992,1.040486,734.130005,568.299988,603.695922,,0.495402,,1207.391846,
Sample,09/10/2024 11:12:30,23,9364970,5.397474,8388481,0.038709,12487980,14.987040,3188935,1.040467,733.420044,567.599976,603.112090,,0.495089,,1206.224121,
Sample,09/10/2024 11:12:31,23,9364972,5.397485,8388478,0.038692,12488026,14.986524,3189042,1.040502,732.420044,563.799988,602.289746,,0.495676,,1204.579468,
Sample,09/10/2024 11:12:32,23,9364967,5.397458,8388481,0.038709,12488068,14.986053,3189015,1.040493,731.720032,564.000000,601.714095,,0.495528,,1203.428223,
Sample,09/10/2024 11:12:33,23,9364966,5.397452,8388481,0.038709,12488118,14.985492,3188970,1.040479,731.190002,569.700012,601.278229,,0.495281,,1202.556396,
Sample,09/10/2024 11:12:34,23,9364964,5.397441,8388482,0.038714,12488190,14.984685,3188994,1.040487,731.299988,560.799988,601.368675,,0.495413,,1202.737305,
Sample,09/10/2024 11:12:35,23,9364969,5.397469,8388479,0.038698,12488208,14.984483,3188989,1.040485,731.400024,570.400024,601.450939,,0.495385,,1202.901855,
Sample,09/10/2024 11:12:36,23,9364952,5.397375,8388478,0.038692,12488266,14.983833,3188998,1.040488,731.450012,572.700012,601.492046,,0.495435,,1202.984131,
Sample,09/10/2024 11:12:37,23,9364951,5.397370,8388480,0.038703,12488311,14.983328,3189059,1.040508,731.429993,570.700012,601.475583,,0.495769,,1202.951172,
Sample,09/10/2024 11:12:38,23,9364952,5.397375,8388478,0.038692,12488351,14.982879,3189073,1.040512,730.809998,565.000000,600.965734,,0.495846,,1201.931519,
Sample,09/10/2024 11:12:39,23,9364938,5.397298,8388479,0.038698,12488406,14.982263,3188981,1.040482,729.929993,564.000000,600.242067,,0.495342,,1200.484131,
Sample,09/10/2024 11:12:40,23,9364943,5.397326,8388480,0.038703,12488460,14.981657,3188994,1.040487,729.770020,574.099976,600.110514,,0.495413,,1200.221069,
Sample,09/10/2024 11:12:41,23,9364943,5.397326,8388483,0.038720,12488495,14.981265,3189025,1.040497,729.690002,566.700012,600.044713,,0.495583,,1200.089478,
Sample,09/10/2024 11:12:42,23,9364938,5.397298,8388483,0.038720,12488530,14.980872,3188993,1.040486,728.940002,577.200012,599.427955,,0.495407,,1198.855957,
Sample,09/10/2024 11:12:43,23,9364933,5.397271,8388478,0.038692,12488587,14.980233,3189107,1.040524,728.619995,563.900024,599.164798,,0.496032,,1198.329590,
Sample,09/10/2024 11:12:44,23,9364931,5.397260,8388480,0.038703,12488625,14.979807,3189039,1.040501,728.190002,568.000000,598.811197,,0.495660,,1197.622437,
Sample,09/10/2024 11:12:45,23,9364928,5.397243,8388480,0.038703,12488687,14.979111,3189020,1.040495,727.400024,569.799988,598.161563,,0.495555,,1196.323120,
Sample,09/10/2024 11:12:46,23,9364944,5.397331,8388478,0.038692,12488729,14.978640,3188934,1.040467,726.910034,564.099976,597.758622,,0.495084,,1195.517212,
Sample,09/10/2024 11:12:47,23,9364928,5.397243,8388481,0.038709,12488772,14.978158,3189052,1.040506,725.820007,559.099976,596.862245,,0.495731,,1193.724487,
Sample,09/10/2024 11:12:48,23,9364919,5.397194,8388482,0.038714,12488815,14.977676,3188951,1.040472,724.400024,572.500000,595.694531,,0.495177,,1191.389038,
Sample,09/10/2024 11:12:49,23,9364923,5.397216,8388486,0.038736,12488854,14.977239,3189108,1.040524,723.250000,570.500000,594.748815,,0.496038,,1189.497681,
Sample,09/10/2024 11:12:50,23,9364926,5.397232,8388484,0.038725,12488894,14.976790,3189031,1.040499,722.359985,565.099976,594.016917,,0.495616,,1188.033813,
Sample,09/10/2024 11:12:51,23,9364915,5.397172,8388484,0.038725,12488918,14.976521,3189010,1.040492,721.489990,569.799988,593.301481,,0.495501,,1186.602905,
Sample,09/10/2024 11:12:52,23,9364920,5.397199,8388481,0.038709,12488974,14.975893,3188980,1.040482,720.910034,569.299988,592.824558,,0.495336,,1185.649170,
Sample,09/10/2024 11:12:53,23,9364917,5.397183,8388481,0.038709,12489031,14.975254,3189022,1.040496,720.640015,565.099976,592.602509,,0.495566,,1185.205078,
Sample,09/10/2024 11:12:54,23,9364908,5.397133,8388481,0.038709,12489057,14.974962,3189058,1.040508,720.500000,566.400024,592.487369,,0.495764,,1184.974731,
Sample,09/10/2024 11:12:55,23,9364914,5.397166,8388481,0.038709,12489106,14.974413,3189028,1.040498,720.849976,572.400024,592.775169,,0.495599,,1185.550293,
Sample,09/10/2024 11:12:56,23,9364888,5.397023,8388482,0.038714,12489138,14.974054,3188955,1.040474,721.890015,567.700012,593.630439,,0.495199,,1187.260864,
Sample,09/10/2024 11:12:57,23,9364905,5.397117,8388479,0.038698,12489175,14.973639,3189059,1.040508,722.660034,565.400024,594.263660,,0.495769,,1188.527344,
Sample,09/10/2024 11:12:58,23,9364898,5.397078,8388481,0.038709,12489225,14.973078,3189044,1.040503,723.549988,564.700012,594.995508,,0.495687,,1189.990967,
Sample,09/10/2024 11:12:59,23,9364899,5.397084,8388482,0.038714,12489264,14.972641,3189056,1.040507,723.729980,559.900024,595.143524,,0.495753,,1190.286987,
Sample,09/10/2024 11:13:00,23,9364897,5.397073,8388479,0.038698,12489281,14.972450,3188943,1.040470,724.229980,563.299988,595.554696,,0.495133,,1191.109375,
Sample,09/10/2024 11:13:01,23,9364885,5.397007,8388481,0.038709,12489327,14.971934,3189072,1.040512,724.609985,568.400024,595.867191,,0.495841,,1191.734375,
Sample,09/10/2024 11:13:02,23,9364880,5.396979,8388479,0.038698,12489368,14.971475,3189110,1.040525,724.979980,568.000000,596.171454,,0.496049,,1192.342896,
Sample,09/10/2024 11:13:03,23,9364884,5.397001,8388480,0.038703,12489398,14.971138,3188942,1.040469,725.210022,566.799988,596.360627,,0.495128,,1192.721313,
Sample,09/10/2024 11:13:04,23,9364898,5.397078,8388482,0.038714,12489414,14.970959,3188995,1.040487,725.260010,571.500000,596.401734,,0.495418,,1192.803467,
Sample,09/10/2024 11:13:05,23,9364893,5.397051,8388476,0.038681,12489428,14.970802,3189022,1.040496,725.289978,563.000000,596.426379,,0.495566,,1192.852783,
Sample,09/10/2024 11:13:06,23,9364879,5.396974,8388483,0.038720,12489450,14.970555,3189082,1.040515,725.279968,567.500000,596.418147,,0.495895,,1192.836304,
Sample,09/10/2024 11:13:07,23,9364866,5.396903,8388480,0.038703,12489482,14.970196,3189082,1.040515,724.720032,568.799988,595.957687,,0.495895,,1191.915405,
Sample,09/10/2024 11:13:08,23,9364861,5.396875,8388478,0.038692,12489503,14.969961,3189057,1.040507,724.579956,562.400024,595.842496,,0.495758,,1191.684937,
Sample,09/10/2024 11:13:09,23,9364860,5.396870,8388480,0.038703,12489514,14.969837,3189104,1.040523,723.809998,559.799988,595.209326,,0.496016,,1190.418701,
Sample,09/10/2024 11:13:10,23,9364872,5.396935,8388478,0.038692,12489521,14.969759,3189028,1.040498,723.039978,561.500000,594.576105,,0.495599,,1189.152222,
Sample,09/10/2024 11:13:11,23,9364865,5.396897,8388478,0.038692,12489555,14.969378,3189113,1.040526,722.200012,556.599976,593.885364,,0.496065,,1187.770752,
Sample,09/10/2024 11:13:12,23,9364855,5.396842,8388484,0.038725,12489565,14.969265,3189084,1.040516,721.529968,564.700012,593.334357,,0.495906,,1186.668701,
Sample,09/10/2024 11:13:13,23,9364858,5.396859,8388480,0.038703,12489577,14.969131,3189091,1.040518,720.739990,554.000000,592.684723,,0.495945,,1185.369507,
Sample,09/10/2024 11:13:14,23,9364854,5.396837,8388486,0.038736,12489615,14.968705,3189061,1.040509,719.849976,560.400024,591.952825,,0.495780,,1183.905640,
Sample,09/10/2024 11:13:15,23,9364856,5.396848,8388481,0.038709,12489622,14.968626,3189006,1.040490,718.859985,560.400024,591.138712,,0.495479,,1182.277466,
Sample,09/10/2024 11:13:16,23,9364864,5.396892,8388484,0.038725,12489626,14.968581,3189104,1.040523,718.660034,563.200012,590.974284,,0.496016,,1181.948608,
Sample,09/10/2024 11:13:17,23,9364855,5.396842,8388478,0.038692,12489662,14.968178,3189083,1.040516,718.679993,568.200012,590.990696,,0.495901,,1181.981445,
Sample,09/10/2024 11:13:18,23,9364837,5.396743,8388483,0.038720,12489669,14.968099,3189061,1.040509,718.650024,562.400024,590.966052,,0.495780,,1181.932129,
Sample,09/10/2024 11:13:19,23,9364835,5.396732,8388481,0.038709,12489674,14.968043,3189004,1.040490,718.940002,561.799988,591.204514,,0.495468,,1182.409058,
Sample,09/10/2024 11:13:20,23,9364831,5.396710,8388479,0.038698,12489703,14.967718,3189138,1.040534,718.809998,567.400024,591.097605,,0.496202,,1182.195190,
Sample,09/10/2024 11:13:21,23,9364824,5.396672,8388484,0.038725,12489724,14.967482,3188991,1.040486,718.450012,557.099976,590.801573,,0.495396,,1181.603149,
Sample,09/10/2024 11:13:22,23,9364834,5.396727,8388483,0.038720,12489747,14.967224,3189056,1.040507,718.089966,564.900024,590.505491,,0.495753,,1181.010986,
Sample,09/10/2024 11:13:23,23,9364834,5.396727,8388486,0.038736,12489752,14.967168,3188991,1.040486,717.440002,566.000000,589.970998,,0.495396,,1179.942017,
Sample,09/10/2024 11:13:24,23,9364815,5.396622,8388478,0.038692,12489782,14.966832,3189084,1.040516,716.619995,561.599976,589.296670,,0.495906,,1178.593384,
Sample,09/10/2024 11:13:25,23,9364820,5.396650,8388479,0.038698,12489805,14.966574,3189099,1.040521,715.539978,572.400024,588.408524,,0.495989,,1176.817017,
Sample,09/10/2024 11:13:26,23,9364831,5.396710,8388474,0.038670,12489818,14.966428,3189131,1.040532,715.150024,563.900024,588.087848,,0.496164,,1176.175659,
Sample,09/10/2024 11:13:27,23,9364817,5.396633,8388482,0.038714,12489812,14.966496,3189120,1.040528,714.210022,562.299988,587.314843,,0.496104,,1174.629639,
Sample,09/10/2024 11:13:28,23,9364812,5.396606,8388471,0.038654,12489853,14.966036,3189055,1.040507,714.029968,565.799988,587.166776,,0.495747,,1174.333496,
Sample,09/10/2024 11:13:29,23,9364806,5.396573,8388481,0.038709,12489877,14.965767,3189047,1.040504,713.220032,564.400024,586.500730,,0.495703,,1173.001465,
Sample,09/10/2024 11:13:30,23,9364803,5.396556,8388480,0.038703,12489897,14.965542,3188994,1.040487,711.890015,556.599976,585.406998,,0.495413,,1170.813965,
Sample,09/10/2024 11:13:31,23,9364808,5.396584,8388478,0.038692,12489908,14.965419,3189120,1.040528,710.570007,555.900024,584.321498,,0.496104,,1168.642944,
Sample,09/10/2024 11:13:32,23,9364793,5.396501,8388479,0.038698,12489922,14.965262,3189163,1.040542,708.849976,553.400024,582.907040,,0.496339,,1165.814087,
Sample,09/10/2024 11:13:33,23,9364791,5.396490,8388482,0.038714,12489950,14.964948,3189132,1.040532,707.820007,554.000000,582.060052,,0.496170,,1164.120117,
Sample,09/10/2024 11:13:34,23,9364794,5.396507,8388479,0.038698,12489970,14.964724,3189110,1.040525,706.429993,547.099976,580.916982,,0.496049,,1161.833984,
Sample,09/10/2024 11:13:35,23,9364784,5.396452,8388484,0.038725,12489975,14.964668,3189153,1.040539,704.539978,555.500000,579.362739,,0.496285,,1158.725464,
Sample,09/10/2024 11:13:36,23,9364791,5.396490,8388480,0.038703,12490004,14.964342,3189155,1.040539,703.119995,557.500000,578.195025,,0.496296,,1156.390015,
Sample,09/10/2024 11:13:37,23,9364792,5.396496,8388482,0.038714,12490023,14.964129,3189237,1.040566,701.989990,546.599976,577.265772,,0.496745,,1154.531494,
Sample,09/10/2024 11:13:38,23,9364794,5.396507,8388482,0.038714,12490045,14.963883,3189178,1.040547,701.460022,546.299988,576.829956,,0.496422,,1153.659912,
Sample,09/10/2024 11:13:39,23,9364779,5.396424,8388478,0.038692,12490061,14.963703,3189145,1.040536,701.410034,559.200012,576.788849,,0.496241,,1153.577637,
Sample,09/10/2024 11:13:40,23,9364790,5.396485,8388481,0.038709,12490079,14.963501,3189196,1.040553,701.650024,544.400024,576.986203,,0.496520,,1153.972412,
Sample,09/10/2024 11:13:41,23,9364780,5.396430,8388481,0.038709,12490095,14.963322,3189101,1.040522,701.779968,551.500000,577.093062,,0.496000,,1154.186157,
Sample,09/10/2024 11:13:42,23,9364782,5.396441,8388479,0.038698,12490087,14.963412,3189097,1.040520,702.339966,548.599976,577.553572,,0.495978,,1155.107178,
Sample,09/10/2024 11:13:43,23,9364772,5.396386,8388480,0.038703,12490137,14.962851,3189162,1.040542,702.770020,554.400024,577.907224,,0.496334,,1155.814453,
Sample,09/10/2024 11:13:44,23,9364772,5.396386,8388480,0.038703,12490140,14.962817,3189127,1.040530,702.440002,555.700012,577.635837,,0.496142,,1155.271729,
Sample,09/10/2024 11:13:45,23,9364767,5.396358,8388481,0.038709,12490146,14.962750,3189103,1.040522,701.920044,548.700012,577.208252,,0.496011,,1154.416504,
Sample,09/10/2024 11:13:46,23,9364768,5.396364,8388485,0.038731,12490150,14.962705,3189131,1.040532,700.979980,550.700012,576.435196,,0.496164,,1152.870361,
Sample,09/10/2024 11:13:47,23,9364756,5.396298,8388483,0.038720,12490173,14.962447,3189120,1.040528,699.900024,559.900024,575.547101,,0.496104,,1151.094238,
Sample,09/10/2024 11:13:48,23,9364754,5.396287,8388480,0.038703,12490193,14.962223,3189189,1.040551,699.010010,548.400024,574.815203,,0.496482,,1149.630371,
Sample,09/10/2024 11:13:49,23,9364759,5.396314,8388482,0.038714,12490199,14.962156,3189133,1.040532,698.210022,547.099976,574.157338,,0.496175,,1148.314697,
Sample,09/10/2024 11:13:50,23,9364759,5.396314,8388481,0.038709,12490237,14.961730,3189181,1.040548,697.559998,543.700012,573.622794,,0.496438,,1147.245605,
Sample,09/10/2024 11:13:51,23,9364757,5.396303,8388481,0.038709,12490246,14.961629,3189138,1.040534,696.589966,552.000000,572.825094,,0.496202,,1145.650146,
Sample,09/10/2024 11:13:52,23,9364751,5.396270,8388484,0.038725,12490264,14.961427,3189115,1.040526,695.070007,551.799988,571.575165,,0.496076,,1143.150391,
Sample,09/10/2024 11:13:53,23,9364741,5.396215,8388486,0.038736,12490272,14.961337,3189231,1.040564,694.190002,548.599976,570.851498,,0.496712,,1141.703003,
Sample,09/10/2024 11:13:54,23,9364738,5.396199,8388482,0.038714,12490284,14.961203,3189134,1.040533,692.710022,555.900024,569.634445,,0.496180,,1139.268921,
Sample,09/10/2024 11:13:55,23,9364724,5.396122,8388480,0.038703,12490292,14.961113,3189196,1.040553,691.739990,543.099976,568.836745,,0.496520,,1137.673462,
Sample,09/10/2024 11:13:56,23,9364729,5.396149,8388480,0.038703,12490306,14.960956,3189168,1.040544,691.320007,549.200012,568.491375,,0.496367,,1136.982788,
Sample,09/10/2024 11:13:57,23,9364731,5.396160,8388483,0.038720,12490308,14.960933,3189139,1.040534,690.929993,555.500000,568.170649,,0.496208,,1136.341309,
Sample,09/10/2024 11:13:58,23,9364729,5.396149,8388483,0.038720,12490330,14.960687,3189137,1.040534,690.660034,546.200012,567.948650,,0.496197,,1135.897339,
Sample,09/10/2024 11:13:59,23,9364730,5.396155,8388475,0.038676,12490338,14.960597,3189138,1.040534,690.160034,538.000000,567.537478,,0.496202,,1135.074951,
Sample,09/10/2024 11:14:00,23,9364732,5.396166,8388480,0.038703,12490347,14.960496,3189227,1.040563,689.190002,550.599976,566.739778,,0.496690,,1133.479614,
Sample,09/10/2024 11:14:01,23,9364727,5.396138,8388476,0.038681,12490368,14.960261,3189202,1.040555,688.489990,554.299988,566.164127,,0.496553,,1132.328247,
Sample,09/10/2024 11:14:02,23,9364724,5.396122,8388482,0.038714,12490378,14.960148,3189153,1.040539,687.910034,546.900024,565.687204,,0.496285,,1131.374390,
Sample,09/10/2024 11:14:03,23,9364711,5.396050,8388485,0.038731,12490394,14.959969,3189264,1.040575,687.510010,544.700012,565.358246,,0.496893,,1130.716553,
Sample,09/10/2024 11:14:04,23,9364714,5.396067,8388480,0.038703,12490380,14.960126,3189231,1.040564,687.140015,545.000000,565.053983,,0.496712,,1130.107910,
Sample,09/10/2024 11:14:05,23,9364715,5.396072,8388482,0.038714,12490410,14.959790,3189219,1.040560,686.400024,543.500000,564.445456,,0.496646,,1128.890869,
Sample,09/10/2024 11:14:06,23,9364709,5.396039,8388476,0.038681,12490435,14.959509,3189239,1.040567,685.720032,545.299988,563.886268,,0.496756,,1127.772583,
Sample,09/10/2024 11:14:07,23,9364701,5.395995,8388484,0.038725,12490424,14.959633,3189250,1.040571,684.829956,547.000000,563.154320,,0.496816,,1126.308594,
Sample,09/10/2024 11:14:08,23,9364689,5.395929,8388480,0.038703,12490453,14.959307,3189097,1.040520,683.539978,543.900024,562.093514,,0.495978,,1124.187012,
Sample,09/10/2024 11:14:09,23,9364699,5.395984,8388483,0.038720,12490459,14.959240,3189216,1.040559,682.539978,542.400024,561.271170,,0.496630,,1122.542358,
Sample,09/10/2024 11:14:10,23,9364706,5.396023,8388481,0.038709,12490462,14.959207,3189194,1.040552,681.839966,546.400024,560.695519,,0.496509,,1121.390991,
Sample,09/10/2024 11:14:11,23,9364693,5.395951,8388484,0.038725,12490473,14.959083,3189308,1.040590,680.890015,538.500000,559.914332,,0.497134,,1119.828613,
Sample,09/10/2024 11:14:12,23,9364691,5.395940,8388480,0.038703,12490497,14.958814,3189247,1.040570,680.739990,539.000000,559.790961,,0.496800,,1119.581909,
Sample,09/10/2024 11:14:13,23,9364687,5.395918,8388481,0.038709,12490487,14.958926,3189157,1.040540,680.729980,546.700012,559.782729,,0.496307,,1119.565430,
Sample,09/10/2024 11:14:14,23,9364670,5.395825,8388478,0.038692,12490514,14.958623,3189239,1.040567,680.670044,541.099976,559.733441,,0.496756,,1119.466919,
Sample,09/10/2024 11:14:15,23,9364682,5.395891,8388479,0.038698,12490548,14.958242,3169883,1.034205,677.789978,542.099976,557.365036,,0.388589,,1114.730103,
Sample,09/10/2024 11:14:16,23,9364683,5.395896,8388483,0.038720,12491382,14.948890,3189947,1.040800,699.799988,647.900024,575.464836,,0.500634,,1150.929688,
Sample,09/10/2024 11:14:17,23,9364675,5.395852,8388483,0.038720,12492978,14.930994,3142955,1.025355,699.720032,645.099976,575.399085,,0.230270,,1150.798218,
Sample,09/10/2024 11:14:18,23,9364654,5.395737,8388480,0.038703,12493948,14.920117,3155677,1.029536,1681.599976,1253.099976,1146.106680,,0.306311,,2292.213379,
Sample,09/10/2024 11:14:19,23,9364670,5.395825,8388479,0.038698,12495651,14.901023,3132131,1.021798,1831.000000,1497.000000,1352.265592,,0.163617,,2704.531250,
Sample,09/10/2024 11:14:20,23,9364666,5.395803,8388484,0.038725,12497754,14.877445,3072111,1.002076,1760.000000,1366.599976,1242.043680,,-1.000000,,2484.087402,
Sample,09/10/2024 11:14:21,23,9363379,5.388727,8388484,0.038725,12496875,14.887300,3074058,1.002716,34.915001,2519.000000,2216.121215,,-1.000000,,4432.242188,
Sample,09/10/2024 11:14:22,23,9363318,5.388392,8388484,0.038725,12492133,14.940469,3073677,1.002590,16.036999,2410.300049,2124.241504,,-1.000000,,4248.482910,
Sample,09/10/2024 11:14:23,23,9363267,5.388111,8388479,0.038698,12488822,14.977597,3072315,1.002143,3.125400,2412.300049,2125.932024,,-1.000000,,4251.864258,
Sample,09/10/2024 11:14:24,23,9363249,5.388012,8388477,0.038687,12486310,15.005769,3072394,1.002169,1.957600,2403.000000,2118.071066,,-1.000000,,4236.142090,
Sample,09/10/2024 11:14:25,23,9363222,5.387864,8388476,0.038681,12484233,15.029063,3072342,1.002152,3.073000,2404.899902,2119.676977,,-1.000000,,4239.354004,
Sample,09/10/2024 11:14:26,23,9363202,5.387754,8388483,0.038720,12482494,15.048568,3072266,1.002127,4.628600,2402.899902,2117.986457,,-1.000000,,4235.973145,
Sample,09/10/2024 11:14:27,23,9363180,5.387633,8388484,0.038725,12481003,15.065292,3072253,1.002123,4.603000,2383.199951,2101.334878,,-1.000000,,4202.669922,
Sample,09/10/2024 11:14:28,23,9363175,5.387606,8388482,0.038714,12479544,15.081658,3072468,1.002193,0.536900,2338.199951,2063.298183,,-1.000000,,4126.596191,
Sample,09/10/2024 11:14:29,23,9363197,5.387727,8388482,0.038714,12477930,15.099763,3072426,1.002179,0.622600,2320.000000,2047.914494,,-1.000000,,4095.829102,
Sample,09/10/2024 11:14:30,23,9363182,5.387644,8388487,0.038742,12476844,15.111946,3072615,1.002242,0.677800,2318.300049,2046.477593,,-1.000000,,4092.955078,
Sample,09/10/2024 11:14:31,23,9363161,5.387529,8388480,0.038703,12476121,15.120057,3072494,1.002202,0.736900,2310.199951,2039.630905,,-1.000000,,4079.261719,
Sample,09/10/2024 11:14:32,23,9363147,5.387452,8388482,0.038714,12475380,15.128370,3072602,1.002237,0.672900,2302.000000,2032.699815,,-1.000000,,4065.399658,
Sample,09/10/2024 11:14:33,23,9363127,5.387342,8388484,0.038725,12474834,15.134496,3072848,1.002318,0.686400,2281.800049,2015.625606,,-1.000000,,4031.251221,
Sample,09/10/2024 11:14:34,23,9363109,5.387243,8388484,0.038725,12474214,15.141452,3072967,1.002357,0.802200,2268.800049,2004.637228,,-1.000000,,4009.274414,
Sample,09/10/2024 11:14:35,23,9363111,5.387254,8388475,0.038676,12473821,15.145861,3072728,1.002279,0.743400,2274.100098,2009.117146,,-1.000000,,4018.234375,
Sample,09/10/2024 11:14:36,23,9363095,5.387166,8388479,0.038698,12473507,15.149384,3072783,1.002297,1.345500,2261.600098,1998.551398,,-1.000000,,3997.102783,
Sample,09/10/2024 11:14:37,23,9363043,5.386880,8388483,0.038720,12472627,15.159257,3073479,1.002525,3.150900,2260.399902,1997.536921,,-1.000000,,3995.073730,
Sample,09/10/2024 11:14:38,23,9363016,5.386731,8388479,0.038698,12471121,15.176155,3074693,1.002924,0.581100,2302.500000,2033.122445,,-1.000000,,4066.244873,
Sample,09/10/2024 11:14:39,23,9363053,5.386935,8388483,0.038720,12469315,15.196420,3075083,1.003052,0.446200,2282.699951,2016.386258,,-1.000000,,4032.772461,
Sample,09/10/2024 11:14:40,23,9363046,5.386896,8388481,0.038709,12467144,15.220781,3075216,1.003096,0.547900,2270.000000,2005.651498,,-1.000000,,4011.302979,
Sample,09/10/2024 11:14:41,23,9363041,5.386869,8388481,0.038709,12464755,15.247592,3075151,1.003075,0.516800,2265.000000,2001.425199,,-1.000000,,4002.850342,
Sample,09/10/2024 11:14:42,23,9363024,5.386775,8388480,0.038703,12462078,15.277636,3075205,1.003093,0.502600,2257.399902,1995.001141,,-1.000000,,3990.002197,
Sample,09/10/2024 11:14:43,23,9363002,5.386654,8388482,0.038714,12459455,15.307078,3074232,1.002773,0.585600,2260.399902,1997.536921,,-1.000000,,3995.073730,
Sample,09/10/2024 11:14:44,23,9362998,5.386632,8388476,0.038681,12457046,15.334119,3073146,1.002416,2.220300,2269.800049,2005.482488,,-1.000000,,4010.965088,
Sample,09/10/2024 11:14:45,23,9362943,5.386330,8388481,0.038709,12454674,15.360748,3073297,1.002466,0.388400,2258.600098,1996.015618,,-1.000000,,3992.031250,
Sample,09/10/2024 11:14:46,23,9362972,5.386490,8388479,0.038698,12452169,15.388872,3074022,1.002704,1.597100,2270.600098,2006.158737,,-1.000000,,4012.317383,
Sample,09/10/2024 11:14:47,23,9362928,5.386248,8388479,0.038698,12449940,15.413899,3074234,1.002773,1.489600,2281.899902,2015.710009,,-1.000000,,4031.419922,
Sample,09/10/2024 11:14:48,23,9362907,5.386132,8388478,0.038692,12448580,15.429170,3073953,1.002681,1.329400,2258.500000,1995.931009,,-1.000000,,3991.862061,
