Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,
Sample,25/04/2023 15:04,23,,,12800888,11.485032,3316829,1.082511,2.1568,-73.669998,1.762102,,1.131755,,3.524204,
Sample,25/04/2023 15:04,23,,,12800039,11.49454,3300779,1.077234,1.8241,-73.169998,1.488508,,1.057366,,2.977016,
Sample,25/04/2023 15:04,23,,,12799811,11.497093,3289431,1.073503,3.4239,-73.479996,2.804094,,1.004014,,5.608188,
Sample,25/04/2023 15:04,23,,,12799821,11.496981,3290856,1.073971,2.2124,-72.590004,1.807824,,1.01075,,3.615648,
Sample,25/04/2023 15:04,23,,,12799868,11.496455,3252842,1.061474,2.5239,-73.470001,2.063984,,0.827112,,4.127968,
Sample,25/04/2023 15:04,23,,,12800082,11.494058,3201268,1.044521,382.139984,2444.199951,2152.895732,,0.561951,,4305.791504,
Sample,25/04/2023 15:04,23,,,12802645,11.465357,3201034,1.044444,3.0778,2791.600098,2446.539147,,0.560697,,4893.078125,
Sample,25/04/2023 15:04,23,,,12808189,11.403268,3200116,1.044142,20.812,2788.899902,2444.25678,,0.55577,,4888.513672,
Sample,25/04/2023 15:04,23,,,12814425,11.33342,3200010,1.044107,16.389999,2808.699951,2460.992968,,0.5552,,4921.98584,
Sample,25/04/2023 15:04,23,,,12818653,11.286058,3200815,1.044372,10.659,2839.300049,2486.858003,,0.559522,,4973.71582,
Sample,25/04/2023 15:04,23,,,12813047,11.348855,3449580,1.126167,5.9456,-55.190002,4.877799,,1.710856,,9.755598,
Sample,25/04/2023 15:04,23,,,12810807,11.373945,3567923,1.165098,2.325,-71.860001,1.90042,,2.19173,,3.80084,
Sample,25/04/2023 15:04,23,,,12811386,11.36746,3627470,1.184692,2.1839,-72.139999,1.784387,,2.425849,,3.568774,
Sample,25/04/2023 15:04,23,,,12814690,11.330452,3793099,1.23921,2.6624,-73.349998,2.177879,,3.059064,,4.355757,
Sample,25/04/2023 15:04,23,,,12819842,11.272738,3998671,1.306908,2.1897,-72.470001,1.789157,,3.821567,,3.578314,
Sample,25/04/2023 15:04,23,,,12824110,11.224921,4199098,1.372948,2.3021,-71.279999,1.881588,,4.550384,,3.763176,
Sample,25/04/2023 15:04,23,,,12828167,11.179465,4395290,1.437626,3.297,-71.520004,2.699739,,5.255244,,5.399477,
Sample,25/04/2023 15:04,23,,,12831060,11.147047,4618042,1.5111,2.3174,-72.520004,1.89417,,6.048904,,3.78834,
Sample,25/04/2023 15:04,23,9415330,5.674347,12832630,11.129453,4810770,1.574704,2.3071,-73.040001,1.8857,,6.731739,,3.7714,
Sample,25/04/2023 15:04,23,,,12833673,11.117765,4998554,1.636705,2.6681,-70.729996,2.182566,,7.394646,,4.365132,
Sample,25/04/2023 15:04,23,,,12834357,11.1101,5147062,1.685759,2.8661,-72.159996,2.34539,,7.917643,,4.690781,
