HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,18/07/2023 10:07:14,23,,,12217921,18.033805,3196042,1.042803,1522.199951,6205.399902,5332.087245,,0.533805,,10664.174805,
Sample,18/07/2023 10:07:15,23,,,12217801,18.035169,3196109,1.042825,1526.099976,6231.299805,5353.979394,,0.534168,,10707.958984,
Sample,18/07/2023 10:07:16,23,,,12217282,18.041071,3196109,1.042825,1521.699951,6220.399902,5344.766144,,0.534168,,10689.532227,
Sample,18/07/2023 10:07:17,23,,,12216715,18.047520,3196045,1.042804,1524.199951,6218.899902,5343.498254,,0.533822,,10686.996094,
Sample,18/07/2023 10:07:18,23,,,12216258,18.052717,3196100,1.042822,1524.000000,6218.000000,5342.737603,,0.534119,,10685.475586,
Sample,18/07/2023 10:07:19,23,,,12215876,18.057061,3196042,1.042803,1520.400024,6236.799805,5358.628324,,0.533805,,10717.256836,
Sample,18/07/2023 10:07:20,23,,,12215458,18.061816,3196204,1.042856,1526.900024,6239.600098,5360.995299,,0.534682,,10721.990234,
Sample,18/07/2023 10:07:21,23,9366414,5.405413,12215115,18.065717,3196031,1.042799,1517.099976,6213.899902,5339.271955,,0.533746,,10678.543945,
Sample,18/07/2023 10:07:22,23,,,12214893,18.068242,3196018,1.042795,1525.000000,6237.700195,5359.389388,,0.533675,,10718.778320,
Sample,18/07/2023 10:07:23,23,,,12214619,18.071358,3196114,1.042827,1521.000000,6228.299805,5351.443615,,0.534195,,10702.887695,
Sample,18/07/2023 10:07:24,23,,,12214461,18.073155,3195981,1.042783,1519.699951,6228.000000,5351.190202,,0.533475,,10702.380859,
Sample,18/07/2023 10:07:25,23,,,12214282,18.075192,3195895,1.042755,1522.800049,6239.799805,5361.164104,,0.533010,,10722.328125,
Sample,18/07/2023 10:07:26,23,,,12213984,18.078581,3196175,1.042847,1521.099976,6227.000000,5350.344942,,0.534525,,10700.689453,
Sample,18/07/2023 10:07:27,23,,,12213762,18.081106,3195881,1.042750,1519.099976,6243.600098,5364.376339,,0.532934,,10728.752930,
Sample,18/07/2023 10:07:28,23,,,12213566,18.083336,3195932,1.042767,1525.500000,6246.399902,5366.742901,,0.533210,,10733.485352,
Sample,18/07/2023 10:07:29,23,,,12213335,18.085964,3196168,1.042844,1521.300049,6239.600098,5360.995299,,0.534487,,10721.990234,
Sample,18/07/2023 10:07:30,23,,,12213088,18.088773,3195915,1.042761,1522.199951,6235.700195,5357.698868,,0.533118,,10715.397461,
