Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,,,,,
Sample,11/09/2023 15:30,23,,,12000916,20.524289,3173146,1.035278,526.720032,4258.299805,3686.281602,,0.407127,,7372.562988,,,,,
Sample,11/09/2023 15:30,23,,,12000743,20.526295,3173153,1.03528,528.130005,4250.399902,3679.604131,,0.407166,,7359.208496,,,,,
Sample,11/09/2023 15:30,23,,,12000663,20.527223,3173189,1.035292,526.059998,4260.200195,3687.887926,,0.40737,,7375.775879,,,,,
Sample,11/09/2023 15:30,23,,,12000568,20.528324,3173171,1.035286,526.809998,4251.799805,3680.787413,,0.407268,,7361.574707,,,,,
Sample,11/09/2023 15:30,23,,,12000475,20.529403,3173021,1.035237,526.470032,4252.899902,3681.717281,,0.406419,,7363.43457,,,,,
Sample,11/09/2023 15:30,23,,,12000345,20.53091,3173212,1.035299,526.299988,4250.700195,3679.857957,,0.4075,,7359.71582,,,,,
Sample,11/09/2023 15:30,23,,,12000163,20.533021,3173200,1.035295,525.75,4247.5,3677.15296,,0.407432,,7354.306152,,,,,
Sample,11/09/2023 15:30,23,,,11999988,20.535051,3173104,1.035264,526.579956,4249,3678.42085,,0.406889,,7356.841797,,,,,
Sample,11/09/2023 15:30,23,,,11999956,20.535422,3173126,1.035271,525.700012,4248.600098,3678.082829,,0.407013,,7356.165527,,,,,
Sample,11/09/2023 15:30,23,,,11999874,20.536373,3173143,1.035277,525.940002,4246.899902,3676.645722,,0.40711,,7353.291504,,,,,
Sample,11/09/2023 15:30,23,,,11999762,20.537672,3173078,1.035255,525.77002,4245.899902,3675.800462,,0.406742,,7351.601074,,,,,
Sample,11/09/2023 15:30,23,,,11999629,20.539214,3173039,1.035243,525.22998,4246.299805,3676.138483,,0.406521,,7352.276855,,,,,
Sample,11/09/2023 15:30,23,,,11999526,20.540409,3173166,1.035284,525.890015,4244.799805,3674.870593,,0.40724,,7349.741211,,,,,
Sample,11/09/2023 15:30,23,,,11999451,20.541279,3173069,1.035252,525.220032,4244.399902,3674.532572,,0.406691,,7349.064941,,,,,
Sample,11/09/2023 15:30,23,,,11999403,20.541835,3173161,1.035283,525.549988,4244,3674.194551,,0.407212,,7348.38916,,,,,
Sample,11/09/2023 15:30,23,,,11999299,20.543042,3173163,1.035283,525.640015,4242.899902,3673.264682,,0.407223,,7346.529297,,,,,
Sample,11/09/2023 15:30,23,,,11999197,20.544225,3173091,1.03526,524.910034,4242.700195,3673.095878,,0.406815,,7346.191895,,,,,
Sample,11/09/2023 15:31,23,,,11999104,20.545303,3172994,1.035228,525.309998,4240.100098,3670.898119,,0.406266,,7341.796387,,,,,
Sample,11/09/2023 15:31,23,,,11998979,20.546753,3173195,1.035294,525,4242,3672.504031,,0.407404,,7345.008301,,,,,
Sample,11/09/2023 15:31,23,,,11998853,20.548215,3173083,1.035257,524.829956,4242.799805,3673.180074,,0.40677,,7346.360352,,,,,
Sample,11/09/2023 15:31,23,,,11998723,20.549723,3173026,1.035238,525.23999,4239.700195,3670.560098,,0.406447,,7341.120117,,,,,
Sample,11/09/2023 15:31,23,,,11998633,20.550767,3172997,1.035229,524.48999,4245.799805,3675.715853,,0.406283,,7351.431641,,,,,
Sample,11/09/2023 15:31,23,,,11998565,20.551555,3173128,1.035272,525.599976,4235.299805,3666.840624,,0.407025,,7333.681152,,,,,
Sample,11/09/2023 15:31,23,,,11998531,20.55195,3172955,1.035215,524.400024,4240.100098,3670.898119,,0.406045,,7341.796387,,,,,
Sample,11/09/2023 15:31,23,9255649,4.796441,11998497,20.552344,3173029,1.035239,525.27002,4237.5,3668.700361,,0.406464,,7337.400879,,,,,
Sample,11/09/2023 15:31,23,,,11998445,20.552947,3172984,1.035225,524.679993,4240.899902,3671.574162,,0.406209,,7343.148438,,,,,
Sample,11/09/2023 15:31,23,,,11998410,20.553353,3173081,1.035256,524.339966,4239.200195,3670.137468,,0.406759,,7340.274902,,,,,
Sample,11/09/2023 15:31,23,,,11998396,20.553516,3173113,1.035267,525.369995,4238.5,3669.545621,,0.40694,,7339.091309,,,,,
Sample,11/09/2023 15:31,23,,,11998406,20.5534,3173077,1.035255,523.400024,4242.5,3672.926661,,0.406736,,7345.853516,,,,,
Sample,11/09/2023 15:31,23,,,11998351,20.554038,3173149,1.035279,526.099976,4241,3671.658771,,0.407144,,7343.317383,,,,,
Sample,11/09/2023 15:31,23,,,11998308,20.554536,3172815,1.035169,522.849976,4243.200195,3673.518508,,0.405252,,7347.037109,,,,,
Sample,11/09/2023 15:31,23,,,11998302,20.554606,3173148,1.035278,525.640015,4235.200195,3666.756428,,0.407138,,7333.512695,,,,,
Sample,11/09/2023 15:31,23,,,11998359,20.553945,3173163,1.035283,524.119995,4243.700195,3673.941138,,0.407223,,7347.882324,,,,,
Sample,11/09/2023 15:31,23,,,11998326,20.554328,3173224,1.035303,525.059998,4235.399902,3666.925233,,0.407568,,7333.850586,,,,,
Sample,11/09/2023 15:31,23,,,11998294,20.554699,3173237,1.035308,524.73999,4239.700195,3670.560098,,0.407642,,7341.120117,,,,,
Sample,11/09/2023 15:31,23,,,11998206,20.55572,3173101,1.035263,525.200012,4237.899902,3669.038383,,0.406872,,7338.07666,,,,,
Sample,11/09/2023 15:31,23,,,11998144,20.556439,3173243,1.03531,525.22998,4239.899902,3670.728902,,0.407676,,7341.458008,,,,,
Sample,11/09/2023 15:31,23,,,11998076,20.557228,3173229,1.035305,525.75,4236.399902,3667.770493,,0.407597,,7335.541016,,,,,
Sample,11/09/2023 15:31,23,,,11998009,20.558005,3173241,1.035309,525.25,4239.5,3670.390881,,0.407664,,7340.781738,,,,,
Sample,11/09/2023 15:31,23,,,11997916,20.559084,3173168,1.035285,525.619995,4241.899902,3672.419422,,0.407251,,7344.838867,,,,,
Sample,11/09/2023 15:31,23,,,11997764,20.560847,3173258,1.035315,525.869995,4238.399902,3669.461013,,0.407761,,7338.921875,,,,,
Sample,11/09/2023 15:31,23,,,11997489,20.564037,3173125,1.035271,526.119995,4237,3668.277731,,0.407008,,7336.555664,,,,,
Sample,11/09/2023 15:31,23,,,11997266,20.566624,3173170,1.035286,525.829956,4239.5,3670.390881,,0.407263,,7340.781738,,,,,
Sample,11/09/2023 15:31,23,,,11996975,20.57,3173224,1.035303,525.410034,4243.700195,3673.941138,,0.407568,,7347.882324,,,,,
Sample,11/09/2023 15:31,23,,,11996697,20.573225,3173402,1.035362,525.679993,4242.600098,3673.011269,,0.408576,,7346.022461,,,,,
Sample,11/09/2023 15:31,23,,,11996413,20.57652,3173297,1.035327,526.150024,4235,3666.587211,,0.407981,,7333.174316,,,,,
Sample,11/09/2023 15:31,23,,,11996188,20.579131,3173269,1.035318,524.75,4242.100098,3672.588639,,0.407823,,7345.177246,,,,,
Sample,11/09/2023 15:31,23,,,11996002,20.581289,3173178,1.035288,524.51001,4244.799805,3674.870593,,0.407308,,7349.741211,,,,,
Sample,11/09/2023 15:31,23,,,11995803,20.583598,3173168,1.035285,525.220032,4238.399902,3669.461013,,0.407251,,7338.921875,,,,,
Sample,11/09/2023 15:31,23,,,11995714,20.58463,3173252,1.035313,526.420044,4235.700195,3667.179058,,0.407727,,7334.35791,,,,,
Sample,11/09/2023 15:31,23,,,11995616,20.585768,3173403,1.035362,524.839966,4238.700195,3669.714838,,0.408581,,7339.429688,,,,,
Sample,11/09/2023 15:31,23,,,11995454,20.587647,3173183,1.03529,524.630005,4239.299805,3670.221664,,0.407336,,7340.443359,,,,,
Sample,11/09/2023 15:31,23,,,11995465,20.58752,3173228,1.035305,525.710022,4237.399902,3668.615753,,0.407591,,7337.231445,,,,,
Sample,11/09/2023 15:31,23,,,11995551,20.586522,3173310,1.035332,525.160034,4240.200195,3670.982728,,0.408055,,7341.965332,,,,,
Sample,11/09/2023 15:31,23,,,11995657,20.585292,3173252,1.035313,525.349976,4240.799805,3671.489554,,0.407727,,7342.979004,,,,,
Sample,11/09/2023 15:31,23,,,11995586,20.586116,3173301,1.035329,525.220032,4237.799805,3668.953774,,0.408004,,7337.907715,,,,,
Sample,11/09/2023 15:31,23,,,11995474,20.587415,3173282,1.035322,524.599976,4236.899902,3668.193123,,0.407897,,7336.38623,,,,,
Sample,11/09/2023 15:31,23,,,11995378,20.588529,3173232,1.035306,525.440002,4234.299805,3665.995364,,0.407614,,7331.990723,,,,,
Sample,11/09/2023 15:31,23,,,11995348,20.588877,3173226,1.035304,525.279968,4236.700195,3668.024318,,0.40758,,7336.048828,,,,,
Sample,11/09/2023 15:31,23,,,11995347,20.588889,3173329,1.035338,524.859985,4239.399902,3670.306272,,0.408163,,7340.612305,,,,,
Sample,11/09/2023 15:31,23,,,11995424,20.587995,3173277,1.035321,525.929993,4240.5,3671.236141,,0.407868,,7342.472168,,,,,
Sample,11/09/2023 15:31,23,,,11995604,20.585907,3173392,1.035359,524.47998,4242.600098,3673.011269,,0.408519,,7346.022461,,,,,
Sample,11/09/2023 15:31,23,,,11995841,20.583157,3173287,1.035324,526.420044,4236.100098,3667.51708,,0.407925,,7335.03418,,,,,
Sample,11/09/2023 15:31,23,,,11996025,20.581022,3173218,1.035301,526.470032,4241.700195,3672.250618,,0.407534,,7344.501465,,,,,
Sample,11/09/2023 15:31,23,9255640,4.796391,11996120,20.57992,3173307,1.035331,526.339966,4247.700195,3677.322177,,0.408038,,7354.644531,,,,,
Sample,11/09/2023 15:31,23,,,11996094,20.580221,3173287,1.035324,527.109985,4248.200195,3677.744807,,0.407925,,7355.489746,,,,,
Sample,11/09/2023 15:31,23,,,11996232,20.57862,3173148,1.035278,526.789978,4242.700195,3673.095878,,0.407138,,7346.191895,,,,,
Sample,11/09/2023 15:31,23,,,11996236,20.578574,3173150,1.035279,526.869995,4245.700195,3675.631657,,0.407149,,7351.263184,,,,,
Sample,11/09/2023 15:31,23,,,11996189,20.579119,3173122,1.03527,526.589966,4250.700195,3679.857957,,0.406991,,7359.71582,,,,,
Sample,11/09/2023 15:31,23,,,11996256,20.578342,3173214,1.0353,526.76001,4250.200195,3679.435327,,0.407512,,7358.870605,,,,,
Sample,11/09/2023 15:31,23,,,11996255,20.578353,3173261,1.035316,526.630005,4247.899902,3677.490982,,0.407778,,7354.981934,,,,,
Sample,11/09/2023 15:31,23,,,11996206,20.578922,3173173,1.035287,526.210022,4250.5,3679.68874,,0.40728,,7359.377441,,,,,
Sample,11/09/2023 15:31,23,,,11995993,20.581393,3173270,1.035319,526.890015,4248.600098,3678.082829,,0.407829,,7356.165527,,,,,
Sample,11/09/2023 15:31,23,,,11995828,20.583308,3173233,1.035306,526.789978,4248.200195,3677.744807,,0.407619,,7355.489746,,,,,
Sample,11/09/2023 15:31,23,,,11995821,20.583389,3173143,1.035277,525.51001,4253.899902,3682.562541,,0.40711,,7365.125,,,,,
Sample,11/09/2023 15:31,23,,,11995889,20.5826,3173204,1.035297,526.329956,4245.299805,3675.293223,,0.407455,,7350.586426,,,,,
Sample,11/09/2023 15:31,23,,,11995990,20.581428,3173173,1.035287,526.910034,4243.600098,3673.856529,,0.40728,,7347.712891,,,,,
Sample,11/09/2023 15:32,23,,,11996146,20.579618,3173119,1.035269,525.660034,4253.700195,3682.393737,,0.406974,,7364.787598,,,,,
Sample,11/09/2023 15:32,23,,,11996120,20.57992,3173407,1.035364,526.98999,4246.700195,3676.476917,,0.408604,,7352.953613,,,,,
Sample,11/09/2023 15:32,23,,,11996020,20.58108,3173173,1.035287,526.450012,4250.299805,3679.519523,,0.40728,,7359.039062,,,,,
Sample,11/09/2023 15:32,23,,,11996078,20.580407,3173180,1.035289,526.51001,4250.399902,3679.604131,,0.407319,,7359.208496,,,,,
Sample,11/09/2023 15:32,23,,,11996091,20.580256,3173049,1.035246,526.289978,4251.200195,3680.280587,,0.406577,,7360.561035,,,,,
Sample,11/09/2023 15:32,23,,,11996281,20.578052,3173145,1.035277,526.420044,4244.899902,3674.955202,,0.407121,,7349.910645,,,,,
Sample,11/09/2023 15:32,23,,,11996400,20.576671,3173323,1.035336,526.190002,4248.5,3677.99822,,0.408129,,7355.996582,,,,,
Sample,11/09/2023 15:32,23,,,11996440,20.576207,3173284,1.035323,526.329956,4249.899902,3679.181501,,0.407908,,7358.362793,,,,,
Sample,11/09/2023 15:32,23,,,11996351,20.57724,3173178,1.035288,526.450012,4251.600098,3680.618608,,0.407308,,7361.237305,,,,,
Sample,11/09/2023 15:32,23,,,11996333,20.577448,3173220,1.035302,526.77002,4249.899902,3679.181501,,0.407546,,7358.362793,,,,,
Sample,11/09/2023 15:32,23,,,11996412,20.576532,3173268,1.035318,526.420044,4247.5,3677.15296,,0.407817,,7354.306152,,,,,
Sample,11/09/2023 15:32,23,,,11996362,20.577112,3173167,1.035285,526.859985,4249.5,3678.84348,,0.407246,,7357.687012,,,,,
Sample,11/09/2023 15:32,23,,,11996278,20.578087,3173198,1.035295,526.140015,4249.600098,3678.928089,,0.407421,,7357.855957,,,,,
Sample,11/09/2023 15:32,23,,,11996280,20.578063,3173160,1.035282,527.380005,4247.799805,3677.406373,,0.407206,,7354.812988,,,,,
Sample,11/09/2023 15:32,23,,,11996303,20.577796,3173235,1.035307,526.320007,4254.799805,3683.323192,,0.407631,,7366.646484,,,,,
Sample,11/09/2023 15:32,23,,,11996316,20.577646,3173173,1.035287,525.929993,4251.100098,3680.195978,,0.40728,,7360.39209,,,,,
Sample,11/09/2023 15:32,23,,,11996332,20.57746,3173174,1.035287,527.630005,4244.700195,3674.786398,,0.407285,,7349.572754,,,,,
Sample,11/09/2023 15:32,23,,,11996357,20.57717,3173152,1.03528,525.700012,4248.299805,3677.829003,,0.407161,,7355.658203,,,,,
Sample,11/09/2023 15:32,23,,,11996356,20.577182,3173280,1.035322,526.609985,4251.799805,3680.787413,,0.407885,,7361.574707,,,,,
Sample,11/09/2023 15:32,23,,,11996360,20.577135,3173075,1.035254,527.119995,4248.899902,3678.336242,,0.406725,,7356.672363,,,,,
Sample,11/09/2023 15:32,23,,,11996334,20.577437,3173244,1.03531,526.539978,4254.700195,3683.238997,,0.407681,,7366.478027,,,,,
Sample,11/09/2023 15:32,23,,,11996302,20.577808,3173026,1.035238,526.869995,4253.100098,3681.886498,,0.406447,,7363.772949,,,,,
Sample,11/09/2023 15:32,23,,,11996261,20.578284,3173167,1.035285,527.029968,4245.5,3675.46244,,0.407246,,7350.924805,,,,,
Sample,11/09/2023 15:32,23,,,11996108,20.580059,3173155,1.035281,526.410034,4249.600098,3678.928089,,0.407178,,7357.855957,,,,,
Sample,11/09/2023 15:32,23,,,11995818,20.583424,3173053,1.035247,526.779968,4249.5,3678.84348,,0.4066,,7357.687012,,,,,
Sample,11/09/2023 15:32,23,,,11995583,20.58615,3173113,1.035267,526.710022,4253.299805,3682.055303,,0.40694,,7364.11084,,,,,
Sample,11/09/2023 15:32,23,,,11995465,20.58752,3173144,1.035277,526.789978,4252.700195,3681.548477,,0.407115,,7363.097168,,,,,
Sample,11/09/2023 15:32,23,9255611,4.796232,11995299,20.589446,3173025,1.035238,526.820007,4250.899902,3680.026761,,0.406442,,7360.053711,,,,,
Sample,11/09/2023 15:32,23,,,11995234,20.5902,3173309,1.035331,526.51001,4256.100098,3684.422278,,0.408049,,7368.844727,,,,,
Sample,11/09/2023 15:32,23,,,11995106,20.591685,3173178,1.035288,527.660034,4248.399902,3677.913612,,0.407308,,7355.827148,,,,,
Sample,11/09/2023 15:32,23,,,11995105,20.591697,3173258,1.035315,526.309998,4253.899902,3682.562541,,0.407761,,7365.125,,,,,
Sample,11/09/2023 15:32,23,,,11995272,20.589759,3173035,1.035241,527.289978,4252.5,3681.37926,,0.406498,,7362.758301,,,,,
Sample,11/09/2023 15:32,23,,,11995484,20.587299,3173174,1.035287,526.47998,4253.299805,3682.055303,,0.407285,,7364.11084,,,,,
Sample,11/09/2023 15:32,23,,,11995688,20.584932,3173223,1.035303,527.47998,4258.799805,3686.704232,,0.407563,,7373.408691,,,,,
Sample,11/09/2023 15:32,23,,,11995778,20.583888,3173201,1.035296,528.029968,4252.700195,3681.548477,,0.407438,,7363.097168,,,,,
Sample,11/09/2023 15:32,23,,,11995628,20.585628,3173238,1.035308,527.640015,4254.200195,3682.816367,,0.407647,,7365.632812,,,,,
Sample,11/09/2023 15:32,23,,,11995556,20.586464,3173152,1.03528,526.900024,4254.5,3683.06978,,0.407161,,7366.139648,,,,,
Sample,11/09/2023 15:32,23,,,11995632,20.585582,3173092,1.03526,527.779968,4250.799805,3679.942153,,0.406821,,7359.884277,,,,,
Sample,11/09/2023 15:32,23,,,11995518,20.586905,3173305,1.03533,526.460022,4255.200195,3683.661627,,0.408027,,7367.323242,,,,,
Sample,11/09/2023 15:32,23,,,11995443,20.587775,3173181,1.035289,527.079956,4254.200195,3682.816367,,0.407325,,7365.632812,,,,,
Sample,11/09/2023 15:32,23,,,11995283,20.589631,3173183,1.03529,526.48999,4249.200195,3678.590067,,0.407336,,7357.180176,,,,,
Sample,11/09/2023 15:32,23,,,11995182,20.590803,3173201,1.035296,526.539978,4251.5,3680.534,,0.407438,,7361.067871,,,,,
Sample,11/09/2023 15:32,23,,,11995086,20.591917,3173448,1.035377,525.77002,4250.299805,3679.519523,,0.408836,,7359.039062,,,,,
Sample,11/09/2023 15:32,23,,,11995186,20.590757,3173258,1.035315,526.789978,4250.5,3679.68874,,0.407761,,7359.377441,,,,,
Sample,11/09/2023 15:32,23,,,11995386,20.588436,3173331,1.035339,526.660034,4245.600098,3675.547049,,0.408174,,7351.094238,,,,,
Sample,11/09/2023 15:32,23,,,11995547,20.586568,3173223,1.035303,525.869995,4254.200195,3682.816367,,0.407563,,7365.632812,,,,,
Sample,11/09/2023 15:32,23,,,11995563,20.586382,3173219,1.035302,526.029968,4253,3681.80189,,0.40754,,7363.604004,,,,,
Sample,11/09/2023 15:32,23,,,11995574,20.586255,3173177,1.035288,526.5,4246,3675.88507,,0.407302,,7351.77002,,,,,
Sample,11/09/2023 15:32,23,,,11995575,20.586243,3173194,1.035294,525.799988,4245.600098,3675.547049,,0.407398,,7351.094238,,,,,
Sample,11/09/2023 15:32,23,,,11995466,20.587508,3173037,1.035242,526.179993,4245,3675.03981,,0.406509,,7350.07959,,,,,
Sample,11/09/2023 15:32,23,,,11995453,20.587659,3173282,1.035322,525.420044,4249.899902,3679.181501,,0.407897,,7358.362793,,,,,
Sample,11/09/2023 15:32,23,,,11995412,20.588135,3173288,1.035324,525.789978,4244.799805,3674.870593,,0.40793,,7349.741211,,,,,
Sample,11/09/2023 15:32,23,,,11995469,20.587473,3173186,1.035291,526.190002,4249.200195,3678.590067,,0.407353,,7357.180176,,,,,
Sample,11/09/2023 15:32,23,,,11995458,20.587601,3173239,1.035308,525.380005,4250.200195,3679.435327,,0.407653,,7358.870605,,,,,
Sample,11/09/2023 15:32,23,,,11995553,20.586499,3173168,1.035285,526.829956,4241.700195,3672.250618,,0.407251,,7344.501465,,,,,
Sample,11/09/2023 15:32,23,,,11995643,20.585454,3173261,1.035316,525.549988,4250.5,3679.68874,,0.407778,,7359.377441,,,,,
Sample,11/09/2023 15:32,23,,,11995663,20.585222,3173233,1.035306,526,4248.600098,3678.082829,,0.407619,,7356.165527,,,,,
Sample,11/09/2023 15:32,23,,,11995744,20.584282,3173174,1.035287,526.589966,4245.200195,3675.209027,,0.407285,,7350.417969,,,,,
Sample,11/09/2023 15:32,23,,,11995771,20.583969,3173388,1.035357,525.369995,4253.200195,3681.971107,,0.408496,,7363.942383,,,,,
Sample,11/09/2023 15:32,23,,,11995657,20.585292,3173228,1.035305,526.48999,4241.100098,3671.743379,,0.407591,,7343.486816,,,,,
Sample,11/09/2023 15:33,23,,,11995675,20.585083,3173199,1.035295,526.119995,4247.899902,3677.490982,,0.407427,,7354.981934,,,,,
Sample,11/09/2023 15:33,23,,,11995733,20.58441,3173295,1.035327,526.049988,4246.399902,3676.223092,,0.40797,,7352.446289,,,,,
Sample,11/09/2023 15:33,23,,,11995510,20.586997,3173289,1.035325,525.76001,4247.899902,3677.490982,,0.407936,,7354.981934,,,,,
Sample,11/09/2023 15:33,23,,,11995336,20.589016,3173289,1.035325,526.049988,4247.700195,3677.322177,,0.407936,,7354.644531,,,,,
Sample,11/09/2023 15:33,23,,,11995134,20.59136,3173328,1.035338,525.809998,4249.799805,3679.096893,,0.408157,,7358.193848,,,,,
Sample,11/09/2023 15:33,23,,,11995067,20.592138,3173337,1.035341,526.109985,4244.700195,3674.786398,,0.408208,,7349.572754,,,,,
Sample,11/09/2023 15:33,23,,,11995106,20.591685,3173293,1.035326,526.109985,4244.700195,3674.786398,,0.407959,,7349.572754,,,,,
Sample,11/09/2023 15:33,23,9255553,4.795913,11995212,20.590455,3173250,1.035312,525.210022,4253.200195,3681.971107,,0.407715,,7363.942383,,,,,
Sample,11/09/2023 15:33,23,,,11995329,20.589098,3173156,1.035281,527.339966,4243,3673.349291,,0.407183,,7346.69873,,,,,
Sample,11/09/2023 15:33,23,,,11995385,20.588448,3173273,1.035319,524.75,4253.100098,3681.886498,,0.407846,,7363.772949,,,,,
Sample,11/09/2023 15:33,23,,,11995359,20.58875,3173222,1.035303,526.97998,4243.600098,3673.856529,,0.407557,,7347.712891,,,,,
Sample,11/09/2023 15:33,23,,,11995352,20.588831,3173410,1.035365,526.410034,4245.200195,3675.209027,,0.408621,,7350.417969,,,,,
Sample,11/09/2023 15:33,23,,,11995316,20.589249,3173144,1.035277,525.97998,4250.899902,3680.026761,,0.407115,,7360.053711,,,,,
Sample,11/09/2023 15:33,23,,,11995196,20.590641,3173262,1.035316,526.130005,4250.399902,3679.604131,,0.407783,,7359.208496,,,,,
Sample,11/09/2023 15:33,23,,,11994995,20.592973,3173217,1.035301,525.820007,4248.5,3677.99822,,0.407529,,7355.996582,,,,,
Sample,11/09/2023 15:33,23,,,11994667,20.596779,3173193,1.035293,526.470032,4239.600098,3670.475489,,0.407393,,7340.951172,,,,,
Sample,11/09/2023 15:33,23,,,11994485,20.598891,3173296,1.035327,525.859985,4245.5,3675.46244,,0.407976,,7350.924805,,,,,
Sample,11/09/2023 15:33,23,,,11994474,20.599019,3173277,1.035321,525.26001,4247.899902,3677.490982,,0.407868,,7354.981934,,,,,
Sample,11/09/2023 15:33,23,,,11994477,20.598984,3173227,1.035304,526.309998,4244.5,3674.61718,,0.407585,,7349.234375,,,,,
Sample,11/09/2023 15:33,23,,,11994592,20.59765,3173155,1.035281,526.429993,4242.600098,3673.011269,,0.407178,,7346.022461,,,,,
Sample,11/09/2023 15:33,23,,,11994662,20.596837,3173142,1.035276,525.109985,4249.899902,3679.181501,,0.407104,,7358.362793,,,,,
Sample,11/09/2023 15:33,23,,,11994695,20.596455,3173127,1.035272,526.76001,4247.100098,3676.814939,,0.407019,,7353.629883,,,,,
Sample,11/09/2023 15:33,23,,,11994833,20.594853,3173213,1.0353,526.609985,4242.5,3672.926661,,0.407506,,7345.853516,,,,,
Sample,11/09/2023 15:33,23,,,11994883,20.594273,3173257,1.035314,525.549988,4244.799805,3674.870593,,0.407755,,7349.741211,,,,,
Sample,11/09/2023 15:33,23,,,11994945,20.593554,3173162,1.035283,526.380005,4254.200195,3682.816367,,0.407217,,7365.632812,,,,,
Sample,11/09/2023 15:33,23,,,11995134,20.59136,3173229,1.035305,527.619995,4242.600098,3673.011269,,0.407597,,7346.022461,,,,,
