Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,
Sample,25/04/2023 14:20,23,,,12756927,11.977126,3204955,1.045733,0.0968,3782.399902,3284.022496,,0.58165,,6568.044922,
Sample,25/04/2023 14:20,23,,,12756792,11.978637,3205084,1.045775,0.0958,3719.600098,3230.940339,,0.582337,,6461.880859,
Sample,25/04/2023 14:20,23,,,12756540,11.981457,3205127,1.045789,0.0926,3803.899902,3302.195584,,0.582566,,6604.391113,
Sample,25/04/2023 14:20,23,,,12756283,11.984332,3205200,1.045813,0.1046,3809.300049,3306.760111,,0.582955,,6613.52002,
Sample,25/04/2023 14:20,23,,,12756028,11.987186,3204962,1.045735,0.1148,3760,3265.088757,,0.581688,,6530.177734,
Sample,25/04/2023 14:20,23,9421056,5.705828,12755913,11.988473,3204985,1.045743,0.0889,3890.300049,3375.226163,,0.58181,,6750.452148,
Sample,25/04/2023 14:20,23,,,12755745,11.990353,3205166,1.045802,0.0962,3832,3325.94747,,0.582774,,6651.89502,
Sample,25/04/2023 14:20,23,,,12755698,11.990879,3205017,1.045753,0.1132,3801.399902,3300.082434,,0.58198,,6600.165039,
Sample,25/04/2023 14:20,23,,,12755472,11.993407,3205150,1.045797,0.0908,3773.5,3276.499765,,0.582689,,6552.999512,
Sample,25/04/2023 14:20,23,,,12755358,11.994683,3205058,1.045767,0.0964,3773.899902,3276.837787,,0.582199,,6553.675781,
Sample,25/04/2023 14:20,23,,,12755175,11.996731,3205058,1.045767,0.1029,3838.399902,3331.357051,,0.582199,,6662.713867,
Sample,25/04/2023 14:20,23,,,12754962,11.999114,3205033,1.045758,0.1118,3820.600098,3316.311589,,0.582066,,6632.623047,
Sample,25/04/2023 14:20,23,,,12754924,11.999539,3205130,1.04579,0.0955,3799.899902,3298.814544,,0.582582,,6597.628906,
Sample,25/04/2023 14:20,23,,,12754902,11.999786,3204982,1.045742,0.116,3761.300049,3266.187636,,0.581794,,6532.375488,
Sample,25/04/2023 14:20,23,,,12754825,12.000647,3205069,1.04577,0.0955,3836.699951,3329.92015,,0.582257,,6659.840332,
Sample,25/04/2023 14:20,23,,,12754588,12.003299,3204893,1.045712,0.1005,3773.300049,3276.330755,,0.58132,,6552.661621,
Sample,25/04/2023 14:20,23,,,12754303,12.006488,3205016,1.045753,0.0951,3817.5,3313.691201,,0.581975,,6627.382324,
Sample,25/04/2023 14:20,23,,,12754139,12.008323,3205020,1.045754,0.1098,3721.600098,3232.630859,,0.581996,,6465.261719,
Sample,25/04/2023 14:20,23,,,12753857,12.011479,3204834,1.045693,0.0882,3824.899902,3319.946042,,0.581006,,6639.89209,
Sample,25/04/2023 14:20,23,,,12753447,12.016066,3205067,1.04577,0.107,3705.5,3219.022092,,0.582247,,6438.043945,
Sample,25/04/2023 14:20,23,,,12753146,12.019435,3205078,1.045773,0.1172,3843,3335.245329,,0.582305,,6670.490723,
Sample,25/04/2023 14:20,23,,,12752897,12.022221,3204960,1.045734,0.1081,3783.5,3284.952364,,0.581677,,6569.904785,
Sample,25/04/2023 14:20,23,,,12752557,12.026025,3204992,1.045745,0.0953,3787.5,3288.333404,,0.581847,,6576.666992,
Sample,25/04/2023 14:20,23,,,12752275,12.029181,3204973,1.045739,0.0929,3815,3311.578051,,0.581746,,6623.15625,
Sample,25/04/2023 14:20,23,,,12752229,12.029695,3204992,1.045745,0.094,3791.300049,3291.545433,,0.581847,,6583.09082,
Sample,25/04/2023 14:20,23,9420998,5.705509,12752286,12.029057,3205053,1.045765,0.1028,3737.199951,3245.816789,,0.582172,,6491.633789,
Sample,25/04/2023 14:20,23,,,12752105,12.031083,3204939,1.045727,0.0898,3814.399902,3311.070813,,0.581565,,6622.141602,
Sample,25/04/2023 14:20,23,,,12751879,12.033611,3204959,1.045734,0.1002,3802.800049,3301.265922,,0.581672,,6602.531738,
Sample,25/04/2023 14:20,23,,,12751650,12.036174,3204980,1.045741,0.0995,3863.300049,3352.404146,,0.581783,,6704.808105,
Sample,25/04/2023 14:20,23,,,12751517,12.037662,3205113,1.045785,0.0837,3849.399902,3340.65491,,0.582492,,6681.310059,
Sample,25/04/2023 14:20,23,,,12751366,12.039352,3204998,1.045747,0.0983,3837.800049,3330.850018,,0.581879,,6661.700195,
Sample,25/04/2023 14:20,23,,,12751218,12.041008,3204859,1.045701,0.1084,3714.5,3226.629431,,0.581139,,6453.258789,
Sample,25/04/2023 14:20,23,,,12750983,12.043637,3204930,1.045724,0.091,3770.699951,3274.132996,,0.581517,,6548.266113,
Sample,25/04/2023 14:20,23,,,12750774,12.045976,3204863,1.045702,0.0927,3774.699951,3277.514036,,0.58116,,6555.027832,
Sample,25/04/2023 14:20,23,,,12750541,12.048583,3205013,1.045752,0.0976,3784.600098,3285.882233,,0.581959,,6571.764648,
Sample,25/04/2023 14:20,23,,,12750378,12.050406,3204865,1.045703,0.098,3737,3245.647779,,0.581171,,6491.29541,
