HEADING, Timecode,,Battery        , , Ext Power      , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,11/07/2025 14:34:05,0,9123013,4.067225,8388484,0.038725,12210407,18.119274,3440801,1.123279,0.525400,-49.980000,0.420530,,1.674114,,0.841059,
Sample,11/07/2025 14:34:35,0,9123053,4.067444,8388482,0.038714,12190001,18.351630,3352876,1.094363,0.754800,-57.690002,0.609175,,1.294781,,1.218351,
Sample,11/07/2025 14:35:05,0,9123064,4.067505,8388493,0.038775,12268528,17.459348,3823771,1.249308,0.764500,-58.099998,0.617152,,3.174157,,1.234304,
Sample,11/07/2025 14:35:35,0,9123040,4.067373,8388487,0.038742,12276329,17.370970,3888974,1.270778,0.946600,-60.890003,0.766901,,3.417121,,1.533802,
Sample,11/07/2025 14:36:05,0,9122965,4.066961,8388483,0.038720,12280835,17.319942,3945071,1.289253,1.110500,-62.129997,0.901683,,3.624550,,1.803366,
Sample,11/07/2025 14:36:35,0,9122867,4.066422,8388489,0.038753,12284749,17.275629,3989863,1.304007,0.871700,-65.620003,0.705307,,3.789264,,1.410615,
Sample,11/07/2025 14:37:05,0,9122766,4.065867,8388487,0.038742,12288672,17.231226,4041929,1.321159,0.809600,-65.949997,0.654240,,3.979836,,1.308480,
Sample,11/07/2025 14:37:35,0,9122605,4.064981,8388489,0.038753,12292425,17.188756,4095745,1.338889,0.656800,-65.500000,0.528586,,4.175928,,1.057171,
Sample,11/07/2025 14:38:05,0,9122454,4.064151,8388487,0.038742,12294847,17.161354,4270674,1.396541,0.599000,-67.459999,0.481054,,4.808327,,0.962108,
Sample,11/07/2025 14:38:35,0,9122254,4.063052,8388488,0.038747,12298759,17.117102,4343774,1.420640,0.690900,-71.750000,0.556628,,5.070791,,1.113255,
Sample,11/07/2025 14:39:05,0,9122081,4.062100,8388486,0.038736,12301418,17.087030,4483990,1.466878,0.646000,-68.110001,0.519704,,5.571973,,1.039409,
Sample,11/07/2025 14:39:35,0,9121886,4.061028,8388483,0.038720,12303623,17.062096,4713996,1.542763,0.658600,-69.209999,0.530066,,6.389234,,1.060132,
Sample,11/07/2025 14:40:05,0,9121652,4.059742,8388484,0.038725,12305440,17.041552,4779072,1.564241,0.886200,-69.110001,0.717231,,6.619626,,1.434463,
Sample,11/07/2025 14:40:35,0,9121459,4.058681,8388488,0.038747,12307363,17.019812,4961274,1.624394,0.737400,-68.889999,0.594867,,7.263197,,1.189733,
Sample,11/07/2025 14:41:05,0,9121233,4.057438,8388484,0.038725,12307505,17.018207,5100831,1.670487,0.642700,-71.029999,0.516991,,7.754934,,1.033981,
Sample,11/07/2025 14:41:35,0,9120989,4.056097,8388490,0.038758,12309913,16.990988,5320998,1.743235,0.740900,-68.879997,0.597745,,8.529107,,1.195490,
Sample,11/07/2025 14:42:05,0,9120785,4.054975,8388486,0.038736,12311846,16.969140,5509771,1.805641,1.026700,-72.330002,0.832771,,9.191707,,1.665541,
Sample,11/07/2025 14:42:35,0,9120519,4.053513,8388486,0.038736,12313006,16.956031,5674500,1.860120,0.668700,-69.610001,0.538372,,9.769243,,1.076743,
Sample,11/07/2025 14:43:05,0,9120314,4.052386,8388488,0.038747,12314225,16.942255,5852364,1.918968,0.611600,-69.930000,0.491416,,10.392291,,0.982831,
Sample,11/07/2025 14:43:35,0,9120040,4.050879,8388483,0.038720,12316912,16.911894,6044961,1.982716,0.602900,-69.750000,0.484261,,11.066465,,0.968523,
Sample,11/07/2025 14:44:05,0,9119841,4.049785,8388485,0.038731,12319360,16.884238,6340329,2.080535,0.802000,-72.120003,0.647990,,12.099686,,1.295980,
Sample,11/07/2025 14:44:35,0,9119567,4.048279,8388486,0.038736,12318633,16.892451,6032567,1.978613,0.803400,-69.270004,0.649141,,11.023093,,1.298283,
Sample,11/07/2025 14:45:05,0,9119360,4.047141,8388484,0.038725,12317874,16.901025,5747963,1.884423,0.936800,-70.849998,0.758842,,10.026640,,1.517684,
Sample,11/07/2025 14:45:35,0,9119107,4.045750,8388491,0.038764,12317561,16.904562,5541332,1.816077,0.764000,-69.540001,0.616741,,9.302402,,1.233482,
Sample,11/07/2025 14:46:05,0,9118869,4.044441,8388492,0.038769,12316947,16.911499,5406654,1.771548,0.813300,-71.690002,0.657282,,8.829878,,1.314565,
Sample,11/07/2025 14:46:35,0,9118641,4.043188,8388487,0.038742,12314936,16.934221,5040496,1.650557,0.907900,-70.580002,0.735076,,7.542451,,1.470152,
Sample,11/07/2025 14:47:05,0,9118387,4.041791,8388491,0.038764,12314466,16.939532,4697298,1.537252,0.681600,-70.240005,0.548980,,6.330065,,1.097960,
Sample,11/07/2025 14:47:35,0,9118155,4.040516,8388487,0.038742,12312970,16.956437,4112724,1.344484,0.681800,-70.970001,0.549144,,4.237626,,1.098289,
Sample,11/07/2025 14:48:05,0,9117950,4.039389,8388490,0.038758,12260712,17.547940,3412524,1.113979,0.648200,-69.190002,0.521513,,1.554508,,1.043027,
Sample,11/07/2025 14:48:35,0,9118422,4.041984,8388485,0.038731,12240862,17.773144,3196090,1.042819,0.078000,3029.300049,2647.457385,,0.534065,,5294.914551,
Sample,11/07/2025 14:49:05,0,9118225,4.040901,8388485,0.038731,12229826,17.898484,3195529,1.042634,0.058600,2790.100098,2445.271257,,0.531028,,4890.542480,
Sample,11/07/2025 14:49:35,0,9117961,4.039449,8388490,0.038758,12218518,18.027016,3196175,1.042847,0.191600,2341.100098,2065.749560,,0.534525,,4131.499023,
Sample,11/07/2025 14:50:05,0,9117088,4.034650,8388488,0.038747,12188470,18.369078,3202352,1.044877,28.066998,4853.899902,4189.718484,,0.567756,,8379.436523,
Sample,11/07/2025 14:50:35,0,9116854,4.033363,8388490,0.038758,12156779,18.730713,3202298,1.044859,30.782001,4912.200195,4238.997384,,0.567467,,8477.995117,
Sample,11/07/2025 14:51:05,0,9116685,4.032434,8388486,0.038736,12141201,18.908822,3202055,1.044779,29.136002,4440.100098,3839.950100,,0.566167,,7679.900391,
Sample,11/07/2025 14:51:35,0,9116539,4.031631,8388489,0.038753,12129143,19.046848,3201774,1.044687,26.039999,3550.699951,3088.175817,,0.564662,,6176.351562,
Sample,11/07/2025 14:52:05,0,9116423,4.030993,8388485,0.038731,12108392,19.284724,3201335,1.044543,23.059000,3186.899902,2780.670223,,0.562310,,5561.340332,
Sample,11/07/2025 14:52:35,0,9116322,4.030438,8388490,0.038758,12107333,19.296876,3200990,1.044429,18.153000,2503.199951,2202.766067,,0.560461,,4405.532227,
Sample,11/07/2025 14:53:05,0,9116201,4.029773,8388491,0.038764,12089140,19.505816,3200917,1.044405,16.745998,2498.899902,2199.131408,,0.560069,,4398.262695,
Sample,11/07/2025 14:53:35,0,9116036,4.028866,8388484,0.038725,12075708,19.660305,3200523,1.044276,16.043001,2501.100098,2200.991145,,0.557955,,4401.982422,
Sample,11/07/2025 14:54:05,0,9115956,4.028426,8388483,0.038720,12075189,19.666278,3200295,1.044201,15.254001,2515.000000,2212.740175,,0.556731,,4425.480469,
Sample,11/07/2025 14:54:35,0,9115879,4.028003,8388488,0.038747,12074301,19.676499,3199962,1.044092,14.995999,2518.100098,2215.360563,,0.554942,,4430.721191,
Sample,11/07/2025 14:55:05,0,9115788,4.027502,8388488,0.038747,12055760,19.890106,3199606,1.043975,15.259000,2524.300049,2220.601133,,0.553029,,4441.202148,
Sample,11/07/2025 14:55:35,0,9115733,4.027200,8388488,0.038747,12061876,19.819602,3199262,1.043861,15.492000,2528.800049,2224.404803,,0.551179,,4448.809570,
Sample,11/07/2025 14:56:05,0,9115657,4.026782,8388487,0.038742,12054959,19.899343,3198933,1.043753,15.105000,2524.399902,2220.685536,,0.549409,,4441.371094,
Sample,11/07/2025 14:56:35,0,9115611,4.026529,8388486,0.038736,12043368,20.033089,3198676,1.043669,15.138000,2526.399902,2222.376055,,0.548025,,4444.751953,
Sample,11/07/2025 14:57:05,0,9115577,4.026342,8388488,0.038747,12057337,19.871923,3198028,1.043456,15.226999,2531.800049,2226.940583,,0.544533,,4453.881348,
Sample,11/07/2025 14:57:35,0,9115561,4.026254,8388487,0.038742,12039758,20.074776,3197522,1.043290,15.075999,2533.899902,2228.715505,,0.541803,,4457.431152,
Sample,11/07/2025 14:58:05,0,9115530,4.026084,8388489,0.038753,12028183,20.208542,3197499,1.043282,15.092000,2532.600098,2227.616832,,0.541679,,4455.233887,
Sample,11/07/2025 14:58:35,0,9115503,4.025935,8388489,0.038753,12023740,20.259930,3197016,1.043123,15.158999,2538.199951,2232.350164,,0.539071,,4464.700195,
Sample,11/07/2025 14:59:05,0,9115513,4.025990,8388491,0.038764,12025466,20.239964,3196814,1.043057,15.314000,2545.000000,2238.097972,,0.537980,,4476.195801,
Sample,11/07/2025 14:59:35,0,9115533,4.026100,8388485,0.038731,12014538,20.366435,3196220,1.042862,15.210001,2543.600098,2236.914691,,0.534768,,4473.829590,
Sample,11/07/2025 15:00:05,0,9115495,4.025891,8388485,0.038731,12019555,20.308355,3196026,1.042798,15.131999,2541.699951,2235.308573,,0.533719,,4470.617188,
Sample,11/07/2025 15:00:35,0,9115513,4.025990,8388486,0.038736,12010072,20.418163,3195690,1.042687,15.154001,2547.000000,2239.788492,,0.531900,,4479.577148,
Sample,11/07/2025 15:01:05,0,9115554,4.026216,8388485,0.038731,11991937,20.628464,3195308,1.042562,15.059000,2546.600098,2239.450471,,0.529831,,4478.900879,
Sample,11/07/2025 15:01:35,0,9115549,4.026188,8388483,0.038720,12002569,20.505121,3195068,1.042483,15.228000,2546.600098,2239.450471,,0.528530,,4478.900879,
Sample,11/07/2025 15:02:05,0,9115610,4.026524,8388489,0.038753,11995967,20.581695,3194410,1.042267,15.419001,2550.300049,2242.577891,,0.524960,,4485.155762,
Sample,11/07/2025 15:02:35,0,9115615,4.026551,8388489,0.038753,12000451,20.529681,3194185,1.042193,15.183001,2546.300049,2239.196851,,0.523739,,4478.393555,
Sample,11/07/2025 15:03:05,0,9115645,4.026716,8388489,0.038753,11994002,20.604497,3193920,1.042106,15.237000,2541.300049,2234.970552,,0.522300,,4469.940918,
Sample,11/07/2025 15:03:35,0,9115704,4.027041,8388486,0.038736,11986652,20.689828,3193823,1.042074,15.333000,2547.699951,2240.380133,,0.521773,,4480.760254,
Sample,11/07/2025 15:04:05,0,9115755,4.027321,8388488,0.038747,11985493,20.703290,3193554,1.041985,15.278000,2545.500000,2238.520602,,0.520311,,4477.041016,
Sample,11/07/2025 15:04:35,0,9115804,4.027590,8388490,0.038758,11981681,20.747579,3193324,1.041910,14.881999,2549.199951,2241.648022,,0.519060,,4483.295898,
Sample,11/07/2025 15:05:05,0,9115856,4.027876,8388492,0.038769,11988423,20.669261,3193199,1.041869,15.213000,2553.399902,2245.198073,,0.518380,,4490.395996,
Sample,11/07/2025 15:05:35,0,9115922,4.028239,8388489,0.038753,11980813,20.757667,3193276,1.041894,15.124001,2552.500000,2244.437421,,0.518799,,4488.875000,
Sample,11/07/2025 15:06:05,0,9115962,4.028459,8388486,0.038736,11973979,20.837121,3192785,1.041733,15.441999,2552.000000,2244.014791,,0.516127,,4488.029785,
Sample,11/07/2025 15:06:35,0,9115976,4.028536,8388488,0.038747,11966811,20.920523,3192582,1.041666,15.054001,2548.000000,2240.633752,,0.515021,,4481.267578,
Sample,11/07/2025 15:07:05,0,9116091,4.029168,8388486,0.038736,11957649,21.027224,3192521,1.041646,14.856999,2552.199951,2244.183802,,0.514689,,4488.367676,
Sample,11/07/2025 15:07:35,0,9116148,4.029482,8388492,0.038769,11950482,21.110768,3192261,1.041560,14.386999,2550.800049,2243.000521,,0.513273,,4486.000977,
Sample,11/07/2025 15:08:05,0,9116198,4.029756,8388490,0.038758,11964267,20.950139,3191939,1.041454,15.380000,2552.500000,2244.437421,,0.511517,,4488.875000,
Sample,11/07/2025 15:08:35,0,9116239,4.029982,8388487,0.038742,11951232,21.102022,3191641,1.041357,15.093000,2548.399902,2240.971773,,0.509892,,4481.943359,
Sample,11/07/2025 15:09:05,0,9116686,4.032439,8388483,0.038720,11975712,20.816967,3191748,1.041392,0.015200,2596.699951,2281.797868,,0.510475,,4563.595703,
Sample,11/07/2025 15:09:35,0,9116414,4.030944,8388490,0.038758,11964609,20.946157,3190784,1.041075,2.221900,2517.800049,2215.106944,,0.505212,,4430.213867,
Sample,11/07/2025 15:10:05,0,9117192,4.035221,8388487,0.038742,12010813,20.409578,3189763,1.040739,0.078000,2629.699951,2309.691445,,0.499627,,4619.382812,
Sample,11/07/2025 15:10:35,0,9116241,4.029993,8388490,0.038758,12036357,20.114063,3190442,1.040962,1.896100,2355.500000,2077.921220,,0.503342,,4155.842285,
Sample,11/07/2025 15:11:05,0,9116604,4.031989,8388482,0.038714,12163300,18.656224,3337024,1.089151,0.960500,-58.809998,0.778332,,1.223731,,1.556663,
Sample,11/07/2025 15:11:35,0,9116678,4.032395,8388486,0.038736,12200484,18.232219,3487061,1.138496,1.486400,-60.879997,1.210802,,1.865864,,2.421605,
Sample,11/07/2025 15:12:05,0,9116729,4.032676,8388487,0.038742,12221715,17.990667,3577111,1.168122,1.663000,-64.949997,1.356028,,2.228140,,2.712057,
Sample,11/07/2025 15:12:35,0,9116741,4.032742,8388486,0.038736,12236690,17.820516,3711428,1.212324,1.765100,-62.290001,1.439989,,2.749607,,2.879979,
Sample,11/07/2025 15:13:05,0,9116704,4.032538,8388493,0.038775,12245968,17.715186,3834126,1.252718,1.751700,-65.080002,1.428970,,3.212891,,2.857940,
Sample,11/07/2025 15:13:35,0,9116674,4.032373,8388486,0.038736,12251514,17.652257,3932614,1.285151,1.851700,-63.150002,1.511205,,3.578603,,3.022409,
Sample,11/07/2025 15:14:05,0,9116575,4.031829,8388487,0.038742,12256060,17.600692,4029073,1.316923,2.232200,-67.099998,1.824107,,3.932863,,3.648213,
Sample,11/07/2025 15:14:35,0,9116510,4.031472,8388490,0.038758,12267453,17.471530,4112552,1.344427,2.550900,-64.340004,2.086188,,4.237002,,4.172375,
Sample,11/07/2025 15:15:05,0,9116425,4.031004,8388489,0.038753,12264817,17.501406,4220319,1.379942,2.304500,-67.209999,1.883562,,4.626966,,3.767124,
Sample,11/07/2025 15:15:35,0,9116291,4.030268,8388488,0.038747,12265509,17.493562,4424948,1.447406,2.350600,-69.629997,1.921472,,5.361262,,3.842944,
Sample,11/07/2025 15:16:05,0,9116143,4.029454,8388486,0.038736,12269725,17.445784,4571329,1.495688,2.499500,-69.020004,2.043919,,5.882920,,4.087838,
Sample,11/07/2025 15:16:35,0,9116002,4.028679,8388489,0.038753,12267112,17.475394,4672969,1.529224,2.314200,-66.309998,1.891539,,6.243815,,3.783077,
Sample,11/07/2025 15:17:05,0,9115859,4.027893,8388487,0.038742,12266996,17.476709,4760831,1.558220,1.996100,-67.419998,1.629951,,6.555078,,3.259902,
Sample,11/07/2025 15:17:35,0,9115704,4.027041,8388487,0.038742,12266790,17.479044,4845454,1.586153,2.176200,-68.229996,1.778055,,6.854336,,3.556110,
Sample,11/07/2025 15:18:05,0,9115556,4.026227,8388486,0.038736,12270375,17.438419,5039605,1.650263,2.573300,-65.669998,2.104608,,7.539312,,4.209216,
Sample,11/07/2025 15:18:35,0,9115393,4.025331,8388487,0.038742,12275567,17.379601,5252306,1.720533,2.326700,-67.080002,1.901818,,8.287746,,3.803636,
Sample,11/07/2025 15:19:05,0,9115248,4.024533,8388490,0.038758,12275764,17.377370,5423867,1.777239,2.986100,-67.110001,2.444072,,8.890295,,4.888144,
Sample,11/07/2025 15:19:35,0,9115109,4.023769,8388489,0.038753,12274935,17.386760,5550092,1.818974,2.337900,-68.129997,1.911028,,9.333123,,3.822056,
Sample,11/07/2025 15:20:05,0,9114946,4.022873,8388485,0.038731,12274838,17.387858,5765059,1.890079,1.857400,-68.409996,1.515892,,10.086528,,3.031784,
Sample,11/07/2025 15:20:35,0,9114777,4.021944,8388488,0.038747,12273591,17.401984,5999460,1.967653,2.784200,-68.309998,2.278040,,10.907230,,4.556081,
Sample,11/07/2025 15:21:05,0,9114605,4.020998,8388486,0.038736,12274374,17.393114,6224726,2.042243,2.737700,-67.080002,2.239801,,11.695379,,4.479603,
Sample,11/07/2025 15:21:35,0,9114471,4.020262,8388489,0.038753,12277358,17.359316,6138100,2.013555,2.688900,-69.279999,2.199671,,11.392350,,4.399342,
Sample,11/07/2025 15:22:05,0,9114286,4.019245,8388486,0.038736,12278069,17.351264,6057495,1.986866,2.727700,-67.209999,2.231578,,11.110325,,4.463156,
Sample,11/07/2025 15:22:35,0,9114122,4.018343,8388487,0.038742,12278951,17.341275,5998764,1.967423,2.709500,-69.320000,2.216611,,10.904794,,4.433223,
Sample,11/07/2025 15:23:05,0,9113954,4.017419,8388487,0.038742,12279268,17.337686,5936465,1.946801,2.596900,-69.290001,2.124015,,10.686736,,4.248031,
Sample,11/07/2025 15:23:35,0,9113814,4.016650,8388490,0.038758,12275386,17.381651,5956286,1.953362,2.283200,-66.559998,1.866046,,10.756118,,3.732092,
Sample,11/07/2025 15:24:05,0,9113650,4.015748,8388490,0.038758,12275876,17.376101,5870003,1.924805,2.802300,-68.000000,2.292925,,10.454054,,4.585850,
Sample,11/07/2025 15:24:35,0,9113508,4.014967,8388486,0.038736,12278484,17.346564,5777303,1.894130,2.902900,-68.990005,2.375652,,10.129416,,4.751305,
Sample,11/07/2025 15:25:05,0,9113333,4.014005,8388487,0.038742,12278052,17.351456,5731567,1.878999,2.278600,-69.059998,1.862263,,9.969200,,3.724527,
Sample,11/07/2025 15:25:35,0,9113178,4.013153,8388487,0.038742,12278703,17.344084,5665129,1.857021,2.304300,-66.639999,1.883398,,9.736403,,3.766795,
Sample,11/07/2025 15:26:05,0,9113042,4.012405,8388491,0.038764,12278900,17.341853,5620149,1.842143,2.929900,-67.199997,2.397856,,9.578749,,4.795712,
Sample,11/07/2025 15:26:35,0,9112865,4.011432,8388493,0.038775,12277370,17.359180,5025494,1.645603,2.571700,-66.540001,2.103292,,7.489593,,4.206584,
Sample,11/07/2025 15:27:05,0,9112719,4.010629,8388491,0.038764,12275138,17.384460,4198349,1.372701,2.803100,-68.000000,2.293583,,4.547679,,4.587165,
Sample,11/07/2025 15:27:35,0,9113418,4.014472,8388489,0.038753,12223616,17.969057,3197950,1.043430,1.510600,-479.100006,1.230703,,0.544112,,2.461406,
Sample,11/07/2025 15:28:05,0,9113205,4.013301,8388488,0.038747,12208684,18.138880,3203639,1.045300,0.088700,2805.300049,2458.119167,,0.574634,,4916.238281,
Sample,11/07/2025 15:28:35,0,9112216,4.007864,8388487,0.038742,12191367,18.336065,3203219,1.045162,0.611600,2468.699951,2173.604600,,0.572391,,4347.208984,
Sample,11/07/2025 15:29:05,0,9112113,4.007298,8388486,0.038736,12182894,18.432641,3203231,1.045166,0.754100,2471.000000,2175.548739,,0.572455,,4351.097656,
Sample,11/07/2025 15:29:35,0,9112055,4.006979,8388487,0.038742,12178227,18.485863,3203505,1.045256,0.716200,2474.399902,2178.422540,,0.573918,,4356.845215,
Sample,11/07/2025 15:30:05,0,9111986,4.006599,8388484,0.038725,12170870,18.569803,3203376,1.045214,0.502100,2476.000000,2179.775039,,0.573230,,4359.550293,
Sample,11/07/2025 15:30:35,0,9111939,4.006341,8388487,0.038742,12166376,18.621101,3203030,1.045100,0.431100,2477.300049,2180.873918,,0.571381,,4361.748047,
Sample,11/07/2025 15:31:05,0,9111925,4.006264,8388488,0.038747,12161788,18.673492,3202619,1.044965,0.504000,2479.399902,2182.648840,,0.569184,,4365.297852,
Sample,11/07/2025 15:31:35,0,9111880,4.006017,8388489,0.038753,12157040,18.727730,3202324,1.044868,0.429800,2482.100098,2184.931207,,0.567606,,4369.862305,
Sample,11/07/2025 15:32:05,0,9112693,4.010486,8388493,0.038775,12160026,18.693618,3202218,1.044833,0.088300,1975.099976,1756.384332,,0.567039,,3512.768555,
Sample,11/07/2025 15:32:35,0,9112700,4.010525,8388489,0.038753,12169285,18.587893,3201124,1.044473,1.198000,-532.799988,0.973638,,0.561179,,1.947277,
Sample,11/07/2025 15:33:05,0,9112672,4.010371,8388489,0.038753,12177922,18.489342,3200725,1.044342,0.067800,2617.899902,2299.717337,,0.559039,,4599.434570,
Sample,11/07/2025 15:33:35,0,9112662,4.010316,8388486,0.038736,12142075,18.898823,3194959,1.042447,0.085100,3042.699951,2658.783786,,0.527939,,5317.567383,
Sample,11/07/2025 15:34:05,0,9115056,4.023478,8388488,0.038747,12119620,19.155959,3201038,1.044445,433.940002,13455.000000,11459.883534,,0.560718,,22919.767578,
Sample,11/07/2025 15:34:35,0,9111810,4.005632,8388492,0.038769,12111061,19.254104,3201240,1.044512,0.114800,2501.300049,2201.160156,,0.561801,,4402.320312,
Sample,11/07/2025 15:35:05,0,9111791,4.005527,8388491,0.038764,12106620,19.305058,3201188,1.044495,0.107200,2504.500000,2203.864946,,0.561522,,4407.729980,
Sample,11/07/2025 15:35:35,0,9111809,4.005626,8388490,0.038758,12097675,19.407751,3201310,1.044535,0.048900,2506.699951,2205.724477,,0.562176,,4411.448730,
Sample,11/07/2025 15:36:05,0,9111902,4.006138,8388482,0.038714,12091664,19.476807,3198580,1.043637,161.430008,2920.800049,2555.746686,,0.547508,,5111.493164,
Sample,11/07/2025 15:36:35,0,9111848,4.005841,8388489,0.038753,12084134,19.563370,3199836,1.044050,0.074000,2504.300049,2203.695935,,0.554265,,4407.392090,
Sample,11/07/2025 15:37:05,0,9111843,4.005813,8388490,0.038758,12075725,19.660109,3200203,1.044171,0.030400,2507.199951,2206.147106,,0.556237,,4412.294434,
Sample,11/07/2025 15:37:35,0,9159481,4.267721,8388479,0.038698,12071023,19.714236,3199562,1.043960,0.023100,2504.899902,2204.202967,,0.552792,,4408.405762,
Sample,11/07/2025 15:38:05,0,9159899,4.270019,8388480,0.038703,12067427,19.755648,3199315,1.043879,0.056200,2507.300049,2206.231715,,0.551464,,4412.463379,
